Population Phenotype Filename Center Sample Replicate 'Cell Count' 'Parent Population' 'Parent Count' 'Proportion of Parent'
CD16-CD56- CD3-CD19-CD20-CD14-CD16-CD56- 1369_3_DcMonNk_D09.fcs NHLBI 1369 3 2284 CD14-Lineage- 9421 0.2424
CD16+CD56- CD3-CD19-CD20-CD14-CD16+CD56- 1369_3_DcMonNk_D09.fcs NHLBI 1369 3 1823 CD14-Lineage- 9421 0.1935
CD16+CD56+ CD3-CD19-CD20-CD14-CD16+CD56+ 1369_3_DcMonNk_D09.fcs NHLBI 1369 3 4598 CD14-Lineage- 9421 0.4881
CD16-CD56+ CD3-CD19-CD20-CD14-CD16-CD56+ 1369_3_DcMonNk_D09.fcs NHLBI 1369 3 716 CD14-Lineage- 9421 0.076
HLADR+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+ 1369_3_DcMonNk_D09.fcs NHLBI 1369 3 503 CD16-CD56- 2284 0.2202
CD11c-CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123- 1369_3_DcMonNk_D09.fcs NHLBI 1369 3 116 HLADR+ 503 0.2306
CD11c+CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123- 1369_3_DcMonNk_D09.fcs NHLBI 1369 3 147 HLADR+ 503 0.2922
CD11c+CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123+ 1369_3_DcMonNk_D09.fcs NHLBI 1369 3 4 HLADR+ 503 0.008
CD11c-CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123+ 1369_3_DcMonNk_D09.fcs NHLBI 1369 3 236 HLADR+ 503 0.4692
'All cells'  1228-1_D1_D01.fcs Stanford 12828 1 244790 none 244790 1
'Lympho and Mono'  1228-1_D1_D01.fcs Stanford 12828 1 156140 'All cells' 244790 0.6379
'Live Cells'  1228-1_D1_D01.fcs Stanford 12828 1 145403 'Lympho and Mono' 156140 0.9312
CD14-Lineage- CD3-CD19-CD20-CD14- 1228-1_D1_D01.fcs Stanford 12828 1 20101 'Live Cells' 145403 0.1382
Monocytes CD3-CD19-CD20-CD14+ 1228-1_D1_D01.fcs Stanford 12828 1 27736 'Live Cells' 145403 0.1908
CD14+CD16+ CD3-CD19-CD20-CD14+CD16+ 1228-1_D1_D01.fcs Stanford 12828 1 58 Monocytes 27736 0.0021
CD16-CD56- CD3-CD19-CD20-CD14-CD16-CD56- 1228-1_D1_D01.fcs Stanford 12828 1 5796 CD14-Lineage- 20101 0.2883
CD16+CD56- CD3-CD19-CD20-CD14-CD16+CD56- 1228-1_D1_D01.fcs Stanford 12828 1 784 CD14-Lineage- 20101 0.039
CD16+CD56+ CD3-CD19-CD20-CD14-CD16+CD56+ 1228-1_D1_D01.fcs Stanford 12828 1 5150 CD14-Lineage- 20101 0.2562
CD16-CD56+ CD3-CD19-CD20-CD14-CD16-CD56+ 1228-1_D1_D01.fcs Stanford 12828 1 8371 CD14-Lineage- 20101 0.4164
HLADR+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+ 1228-1_D1_D01.fcs Stanford 12828 1 2589 CD16-CD56- 5796 0.4467
CD11c-CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123- 1228-1_D1_D01.fcs Stanford 12828 1 160 HLADR+ 2589 0.0618
CD11c+CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123- 1228-1_D1_D01.fcs Stanford 12828 1 2028 HLADR+ 2589 0.7833
CD11c+CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123+ 1228-1_D1_D01.fcs Stanford 12828 1 42 HLADR+ 2589 0.0162
CD11c-CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123+ 1228-1_D1_D01.fcs Stanford 12828 1 359 HLADR+ 2589 0.1387
'All cells'  1228-2_D2_D02.fcs Stanford 12828 2 218079 none 218079 1
'Lympho and Mono'  1228-2_D2_D02.fcs Stanford 12828 2 138362 'All cells' 218079 0.6345
'Live Cells'  1228-2_D2_D02.fcs Stanford 12828 2 129056 'Lympho and Mono' 138362 0.9327
CD14-Lineage- CD3-CD19-CD20-CD14- 1228-2_D2_D02.fcs Stanford 12828 2 18470 'Live Cells' 129056 0.1431
Monocytes CD3-CD19-CD20-CD14+ 1228-2_D2_D02.fcs Stanford 12828 2 27389 'Live Cells' 129056 0.2122
CD14+CD16+ CD3-CD19-CD20-CD14+CD16+ 1228-2_D2_D02.fcs Stanford 12828 2 75 Monocytes 27389 0.0027
CD16-CD56- CD3-CD19-CD20-CD14-CD16-CD56- 1228-2_D2_D02.fcs Stanford 12828 2 5356 CD14-Lineage- 18470 0.29
CD16+CD56- CD3-CD19-CD20-CD14-CD16+CD56- 1228-2_D2_D02.fcs Stanford 12828 2 800 CD14-Lineage- 18470 0.0433
CD16+CD56+ CD3-CD19-CD20-CD14-CD16+CD56+ 1228-2_D2_D02.fcs Stanford 12828 2 4633 CD14-Lineage- 18470 0.2508
CD16-CD56+ CD3-CD19-CD20-CD14-CD16-CD56+ 1228-2_D2_D02.fcs Stanford 12828 2 7681 CD14-Lineage- 18470 0.4159
HLADR+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+ 1228-2_D2_D02.fcs Stanford 12828 2 2344 CD16-CD56- 5356 0.4376
CD11c-CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123- 1228-2_D2_D02.fcs Stanford 12828 2 154 HLADR+ 2344 0.0657
CD11c+CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123- 1228-2_D2_D02.fcs Stanford 12828 2 1873 HLADR+ 2344 0.7991
CD11c+CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123+ 1228-2_D2_D02.fcs Stanford 12828 2 39 HLADR+ 2344 0.0166
CD11c-CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123+ 1228-2_D2_D02.fcs Stanford 12828 2 278 HLADR+ 2344 0.1186
'All cells'  1228-3_D3_D03.fcs Stanford 12828 3 220792 none 220792 1
'Lympho and Mono'  1228-3_D3_D03.fcs Stanford 12828 3 140936 'All cells' 220792 0.6383
'Live Cells'  1228-3_D3_D03.fcs Stanford 12828 3 131799 'Lympho and Mono' 140936 0.9352
CD14-Lineage- CD3-CD19-CD20-CD14- 1228-3_D3_D03.fcs Stanford 12828 3 19311 'Live Cells' 131799 0.1465
Monocytes CD3-CD19-CD20-CD14+ 1228-3_D3_D03.fcs Stanford 12828 3 29267 'Live Cells' 131799 0.2221
CD14+CD16+ CD3-CD19-CD20-CD14+CD16+ 1228-3_D3_D03.fcs Stanford 12828 3 74 Monocytes 29267 0.0025
CD16-CD56- CD3-CD19-CD20-CD14-CD16-CD56- 1228-3_D3_D03.fcs Stanford 12828 3 5972 CD14-Lineage- 19311 0.3093
CD16+CD56- CD3-CD19-CD20-CD14-CD16+CD56- 1228-3_D3_D03.fcs Stanford 12828 3 809 CD14-Lineage- 19311 0.0419
CD16+CD56+ CD3-CD19-CD20-CD14-CD16+CD56+ 1228-3_D3_D03.fcs Stanford 12828 3 4636 CD14-Lineage- 19311 0.2401
CD16-CD56+ CD3-CD19-CD20-CD14-CD16-CD56+ 1228-3_D3_D03.fcs Stanford 12828 3 7894 CD14-Lineage- 19311 0.4088
HLADR+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+ 1228-3_D3_D03.fcs Stanford 12828 3 2817 CD16-CD56- 5972 0.4717
CD11c-CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123- 1228-3_D3_D03.fcs Stanford 12828 3 161 HLADR+ 2817 0.0572
CD11c+CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123- 1228-3_D3_D03.fcs Stanford 12828 3 2303 HLADR+ 2817 0.8175
CD11c+CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123+ 1228-3_D3_D03.fcs Stanford 12828 3 47 HLADR+ 2817 0.0167
CD11c-CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123+ 1228-3_D3_D03.fcs Stanford 12828 3 306 HLADR+ 2817 0.1086
'All cells'  1349-1_D4_D04.fcs Stanford 1349 1 243589 none 243589 1
'Lympho and Mono'  1349-1_D4_D04.fcs Stanford 1349 1 151361 'All cells' 243589 0.6214
'Live Cells'  1349-1_D4_D04.fcs Stanford 1349 1 138744 'Lympho and Mono' 151361 0.9166
CD14-Lineage- CD3-CD19-CD20-CD14- 1349-1_D4_D04.fcs Stanford 1349 1 17271 'Live Cells' 138744 0.1245
Monocytes CD3-CD19-CD20-CD14+ 1349-1_D4_D04.fcs Stanford 1349 1 28896 'Live Cells' 138744 0.2083
CD14+CD16+ CD3-CD19-CD20-CD14+CD16+ 1349-1_D4_D04.fcs Stanford 1349 1 313 Monocytes 28896 0.0108
CD16-CD56- CD3-CD19-CD20-CD14-CD16-CD56- 1349-1_D4_D04.fcs Stanford 1349 1 8558 CD14-Lineage- 17271 0.4955
CD16+CD56- CD3-CD19-CD20-CD14-CD16+CD56- 1349-1_D4_D04.fcs Stanford 1349 1 967 CD14-Lineage- 17271 0.056
CD16+CD56+ CD3-CD19-CD20-CD14-CD16+CD56+ 1349-1_D4_D04.fcs Stanford 1349 1 2171 CD14-Lineage- 17271 0.1257
CD16-CD56+ CD3-CD19-CD20-CD14-CD16-CD56+ 1349-1_D4_D04.fcs Stanford 1349 1 5575 CD14-Lineage- 17271 0.3228
HLADR+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+ 1349-1_D4_D04.fcs Stanford 1349 1 3218 CD16-CD56- 8558 0.376
CD11c-CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123- 1349-1_D4_D04.fcs Stanford 1349 1 159 HLADR+ 3218 0.0494
CD11c+CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123- 1349-1_D4_D04.fcs Stanford 1349 1 2375 HLADR+ 3218 0.738
CD11c+CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123+ 1349-1_D4_D04.fcs Stanford 1349 1 49 HLADR+ 3218 0.0152
CD11c-CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123+ 1349-1_D4_D04.fcs Stanford 1349 1 635 HLADR+ 3218 0.1973
'All cells'  1349-2_D5_D05.fcs Stanford 1349 2 249665 none 249665 1
'Lympho and Mono'  1349-2_D5_D05.fcs Stanford 1349 2 155666 'All cells' 249665 0.6235
'Live Cells'  1349-2_D5_D05.fcs Stanford 1349 2 142152 'Lympho and Mono' 155666 0.9132
CD14-Lineage- CD3-CD19-CD20-CD14- 1349-2_D5_D05.fcs Stanford 1349 2 17930 'Live Cells' 142152 0.1261
Monocytes CD3-CD19-CD20-CD14+ 1349-2_D5_D05.fcs Stanford 1349 2 25561 'Live Cells' 142152 0.1798
CD14+CD16+ CD3-CD19-CD20-CD14+CD16+ 1349-2_D5_D05.fcs Stanford 1349 2 247 Monocytes 25561 0.0097
CD16-CD56- CD3-CD19-CD20-CD14-CD16-CD56- 1349-2_D5_D05.fcs Stanford 1349 2 8921 CD14-Lineage- 17930 0.4975
CD16+CD56- CD3-CD19-CD20-CD14-CD16+CD56- 1349-2_D5_D05.fcs Stanford 1349 2 753 CD14-Lineage- 17930 0.042
CD16+CD56+ CD3-CD19-CD20-CD14-CD16+CD56+ 1349-2_D5_D05.fcs Stanford 1349 2 1905 CD14-Lineage- 17930 0.1062
CD16-CD56+ CD3-CD19-CD20-CD14-CD16-CD56+ 1349-2_D5_D05.fcs Stanford 1349 2 6351 CD14-Lineage- 17930 0.3542
HLADR+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+ 1349-2_D5_D05.fcs Stanford 1349 2 3215 CD16-CD56- 8921 0.3604
CD11c-CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123- 1349-2_D5_D05.fcs Stanford 1349 2 140 HLADR+ 3215 0.0435
CD11c+CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123- 1349-2_D5_D05.fcs Stanford 1349 2 2414 HLADR+ 3215 0.7509
CD11c+CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123+ 1349-2_D5_D05.fcs Stanford 1349 2 50 HLADR+ 3215 0.0156
CD11c-CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123+ 1349-2_D5_D05.fcs Stanford 1349 2 611 HLADR+ 3215 0.19
'All cells'  1349-3_D6_D06.fcs Stanford 1349 3 246353 none 246353 1
'Lympho and Mono'  1349-3_D6_D06.fcs Stanford 1349 3 154355 'All cells' 246353 0.6266
'Live Cells'  1349-3_D6_D06.fcs Stanford 1349 3 140873 'Lympho and Mono' 154355 0.9127
CD14-Lineage- CD3-CD19-CD20-CD14- 1349-3_D6_D06.fcs Stanford 1349 3 18241 'Live Cells' 140873 0.1295
Monocytes CD3-CD19-CD20-CD14+ 1349-3_D6_D06.fcs Stanford 1349 3 24990 'Live Cells' 140873 0.1774
CD14+CD16+ CD3-CD19-CD20-CD14+CD16+ 1349-3_D6_D06.fcs Stanford 1349 3 142 Monocytes 24990 0.0057
CD16-CD56- CD3-CD19-CD20-CD14-CD16-CD56- 1349-3_D6_D06.fcs Stanford 1349 3 9238 CD14-Lineage- 18241 0.5064
CD16+CD56- CD3-CD19-CD20-CD14-CD16+CD56- 1349-3_D6_D06.fcs Stanford 1349 3 661 CD14-Lineage- 18241 0.0362
CD16+CD56+ CD3-CD19-CD20-CD14-CD16+CD56+ 1349-3_D6_D06.fcs Stanford 1349 3 1598 CD14-Lineage- 18241 0.0876
CD16-CD56+ CD3-CD19-CD20-CD14-CD16-CD56+ 1349-3_D6_D06.fcs Stanford 1349 3 6744 CD14-Lineage- 18241 0.3697
HLADR+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+ 1349-3_D6_D06.fcs Stanford 1349 3 3791 CD16-CD56- 9238 0.4104
CD11c-CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123- 1349-3_D6_D06.fcs Stanford 1349 3 156 HLADR+ 3791 0.0412
CD11c+CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123- 1349-3_D6_D06.fcs Stanford 1349 3 2961 HLADR+ 3791 0.7811
CD11c+CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123+ 1349-3_D6_D06.fcs Stanford 1349 3 61 HLADR+ 3791 0.0161
CD11c-CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123+ 1349-3_D6_D06.fcs Stanford 1349 3 613 HLADR+ 3791 0.1617
'All cells'  1369-1_D7_D07.fcs Stanford 1369 1 322384 none 322384 1
'Lympho and Mono'  1369-1_D7_D07.fcs Stanford 1369 1 252448 'All cells' 322384 0.7831
'Live Cells'  1369-1_D7_D07.fcs Stanford 1369 1 232083 'Lympho and Mono' 252448 0.9193
CD14-Lineage- CD3-CD19-CD20-CD14- 1369-1_D7_D07.fcs Stanford 1369 1 34727 'Live Cells' 232083 0.1496
Monocytes CD3-CD19-CD20-CD14+ 1369-1_D7_D07.fcs Stanford 1369 1 27325 'Live Cells' 232083 0.1177
CD14+CD16+ CD3-CD19-CD20-CD14+CD16+ 1369-1_D7_D07.fcs Stanford 1369 1 327 Monocytes 27325 0.012
CD16-CD56- CD3-CD19-CD20-CD14-CD16-CD56- 1369-1_D7_D07.fcs Stanford 1369 1 13917 CD14-Lineage- 34727 0.4008
CD16+CD56- CD3-CD19-CD20-CD14-CD16+CD56- 1369-1_D7_D07.fcs Stanford 1369 1 6319 CD14-Lineage- 34727 0.182
CD16+CD56+ CD3-CD19-CD20-CD14-CD16+CD56+ 1369-1_D7_D07.fcs Stanford 1369 1 10821 CD14-Lineage- 34727 0.3116
CD16-CD56+ CD3-CD19-CD20-CD14-CD16-CD56+ 1369-1_D7_D07.fcs Stanford 1369 1 3670 CD14-Lineage- 34727 0.1057
HLADR+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+ 1369-1_D7_D07.fcs Stanford 1369 1 5308 CD16-CD56- 13917 0.3814
CD11c-CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123- 1369-1_D7_D07.fcs Stanford 1369 1 349 HLADR+ 5308 0.0657
CD11c+CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123- 1369-1_D7_D07.fcs Stanford 1369 1 4260 HLADR+ 5308 0.8026
CD11c+CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123+ 1369-1_D7_D07.fcs Stanford 1369 1 12 HLADR+ 5308 0.0023
CD11c-CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123+ 1369-1_D7_D07.fcs Stanford 1369 1 687 HLADR+ 5308 0.1294
'All cells'  1369-2_D8_D08.fcs Stanford 1369 2 264360 none 264360 1
'Lympho and Mono'  1369-2_D8_D08.fcs Stanford 1369 2 207474 'All cells' 264360 0.7848
'Live Cells'  1369-2_D8_D08.fcs Stanford 1369 2 191272 'Lympho and Mono' 207474 0.9219
CD14-Lineage- CD3-CD19-CD20-CD14- 1369-2_D8_D08.fcs Stanford 1369 2 28222 'Live Cells' 191272 0.1475
Monocytes CD3-CD19-CD20-CD14+ 1369-2_D8_D08.fcs Stanford 1369 2 23395 'Live Cells' 191272 0.1223
CD14+CD16+ CD3-CD19-CD20-CD14+CD16+ 1369-2_D8_D08.fcs Stanford 1369 2 332 Monocytes 23395 0.0142
CD16-CD56- CD3-CD19-CD20-CD14-CD16-CD56- 1369-2_D8_D08.fcs Stanford 1369 2 11286 CD14-Lineage- 28222 0.3999
CD16+CD56- CD3-CD19-CD20-CD14-CD16+CD56- 1369-2_D8_D08.fcs Stanford 1369 2 5056 CD14-Lineage- 28222 0.1792
CD16+CD56+ CD3-CD19-CD20-CD14-CD16+CD56+ 1369-2_D8_D08.fcs Stanford 1369 2 8919 CD14-Lineage- 28222 0.316
CD16-CD56+ CD3-CD19-CD20-CD14-CD16-CD56+ 1369-2_D8_D08.fcs Stanford 1369 2 2961 CD14-Lineage- 28222 0.1049
HLADR+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+ 1369-2_D8_D08.fcs Stanford 1369 2 4141 CD16-CD56- 11286 0.3669
CD11c-CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123- 1369-2_D8_D08.fcs Stanford 1369 2 242 HLADR+ 4141 0.0584
CD11c+CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123- 1369-2_D8_D08.fcs Stanford 1369 2 3298 HLADR+ 4141 0.7964
CD11c+CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123+ 1369-2_D8_D08.fcs Stanford 1369 2 26 HLADR+ 4141 0.0063
CD11c-CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123+ 1369-2_D8_D08.fcs Stanford 1369 2 575 HLADR+ 4141 0.1389
'All cells'  1369-3_D9_D09.fcs Stanford 1369 3 277882 none 277882 1
'Lympho and Mono'  1369-3_D9_D09.fcs Stanford 1369 3 219356 'All cells' 277882 0.7894
'Live Cells'  1369-3_D9_D09.fcs Stanford 1369 3 201778 'Lympho and Mono' 219356 0.9199
CD14-Lineage- CD3-CD19-CD20-CD14- 1369-3_D9_D09.fcs Stanford 1369 3 29002 'Live Cells' 201778 0.1437
Monocytes CD3-CD19-CD20-CD14+ 1369-3_D9_D09.fcs Stanford 1369 3 22653 'Live Cells' 201778 0.1123
CD14+CD16+ CD3-CD19-CD20-CD14+CD16+ 1369-3_D9_D09.fcs Stanford 1369 3 160 Monocytes 22653 0.0071
CD16-CD56- CD3-CD19-CD20-CD14-CD16-CD56- 1369-3_D9_D09.fcs Stanford 1369 3 12165 CD14-Lineage- 29002 0.4195
CD16+CD56- CD3-CD19-CD20-CD14-CD16+CD56- 1369-3_D9_D09.fcs Stanford 1369 3 4426 CD14-Lineage- 29002 0.1526
CD16+CD56+ CD3-CD19-CD20-CD14-CD16+CD56+ 1369-3_D9_D09.fcs Stanford 1369 3 8802 CD14-Lineage- 29002 0.3035
CD16-CD56+ CD3-CD19-CD20-CD14-CD16-CD56+ 1369-3_D9_D09.fcs Stanford 1369 3 3609 CD14-Lineage- 29002 0.1244
HLADR+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+ 1369-3_D9_D09.fcs Stanford 1369 3 4437 CD16-CD56- 12165 0.3647
CD11c-CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123- 1369-3_D9_D09.fcs Stanford 1369 3 274 HLADR+ 4437 0.0618
CD11c+CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123- 1369-3_D9_D09.fcs Stanford 1369 3 3557 HLADR+ 4437 0.8017
CD11c+CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123+ 1369-3_D9_D09.fcs Stanford 1369 3 15 HLADR+ 4437 0.0034
CD11c-CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123+ 1369-3_D9_D09.fcs Stanford 1369 3 591 HLADR+ 4437 0.1332
'All cells'  'DC,2f,MONO,2f,NK 22013_12828_001.fcs' UCLA 12828 1 108317 none 108317 1
'Lympho and Mono'  'DC,2f,MONO,2f,NK 22013_12828_001.fcs' UCLA 12828 1 86343 'All cells' 108317 0.7971
'Live Cells'  'DC,2f,MONO,2f,NK 22013_12828_001.fcs' UCLA 12828 1 80488 'Lympho and Mono' 86343 0.9322
CD14-Lineage- CD3-CD19-CD20-CD14- 'DC,2f,MONO,2f,NK 22013_12828_001.fcs' UCLA 12828 1 11022 'Live Cells' 80488 0.1369
Monocytes CD3-CD19-CD20-CD14+ 'DC,2f,MONO,2f,NK 22013_12828_001.fcs' UCLA 12828 1 19897 'Live Cells' 80488 0.2472
CD14+CD16+ CD3-CD19-CD20-CD14+CD16+ 'DC,2f,MONO,2f,NK 22013_12828_001.fcs' UCLA 12828 1 35 Monocytes 19897 0.0018
CD16-CD56- CD3-CD19-CD20-CD14-CD16-CD56- 'DC,2f,MONO,2f,NK 22013_12828_001.fcs' UCLA 12828 1 3246 CD14-Lineage- 11022 0.2945
CD16+CD56- CD3-CD19-CD20-CD14-CD16+CD56- 'DC,2f,MONO,2f,NK 22013_12828_001.fcs' UCLA 12828 1 250 CD14-Lineage- 11022 0.0227
CD16+CD56+ CD3-CD19-CD20-CD14-CD16+CD56+ 'DC,2f,MONO,2f,NK 22013_12828_001.fcs' UCLA 12828 1 1828 CD14-Lineage- 11022 0.1659
CD16-CD56+ CD3-CD19-CD20-CD14-CD16-CD56+ 'DC,2f,MONO,2f,NK 22013_12828_001.fcs' UCLA 12828 1 5698 CD14-Lineage- 11022 0.517
HLADR+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+ 'DC,2f,MONO,2f,NK 22013_12828_001.fcs' UCLA 12828 1 2356 CD16-CD56- 3246 0.7258
CD11c-CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123- 'DC,2f,MONO,2f,NK 22013_12828_001.fcs' UCLA 12828 1 133 HLADR+ 2356 0.0565
CD11c+CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123- 'DC,2f,MONO,2f,NK 22013_12828_001.fcs' UCLA 12828 1 2034 HLADR+ 2356 0.8633
CD11c+CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123+ 'DC,2f,MONO,2f,NK 22013_12828_001.fcs' UCLA 12828 1 42 HLADR+ 2356 0.0178
CD11c-CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123+ 'DC,2f,MONO,2f,NK 22013_12828_001.fcs' UCLA 12828 1 147 HLADR+ 2356 0.0624
'All cells'  'DC,2f,MONO,2f,NK 22013_12828_002.fcs' UCLA 12828 2 85926 none 85926 1
'Lympho and Mono'  'DC,2f,MONO,2f,NK 22013_12828_002.fcs' UCLA 12828 2 68100 'All cells' 85926 0.7925
'Live Cells'  'DC,2f,MONO,2f,NK 22013_12828_002.fcs' UCLA 12828 2 63413 'Lympho and Mono' 68100 0.9312
CD14-Lineage- CD3-CD19-CD20-CD14- 'DC,2f,MONO,2f,NK 22013_12828_002.fcs' UCLA 12828 2 8659 'Live Cells' 63413 0.1365
Monocytes CD3-CD19-CD20-CD14+ 'DC,2f,MONO,2f,NK 22013_12828_002.fcs' UCLA 12828 2 20869 'Live Cells' 63413 0.3291
CD14+CD16+ CD3-CD19-CD20-CD14+CD16+ 'DC,2f,MONO,2f,NK 22013_12828_002.fcs' UCLA 12828 2 46 Monocytes 20869 0.0022
CD16-CD56- CD3-CD19-CD20-CD14-CD16-CD56- 'DC,2f,MONO,2f,NK 22013_12828_002.fcs' UCLA 12828 2 2683 CD14-Lineage- 8659 0.3099
CD16+CD56- CD3-CD19-CD20-CD14-CD16+CD56- 'DC,2f,MONO,2f,NK 22013_12828_002.fcs' UCLA 12828 2 196 CD14-Lineage- 8659 0.0226
CD16+CD56+ CD3-CD19-CD20-CD14-CD16+CD56+ 'DC,2f,MONO,2f,NK 22013_12828_002.fcs' UCLA 12828 2 1428 CD14-Lineage- 8659 0.1649
CD16-CD56+ CD3-CD19-CD20-CD14-CD16-CD56+ 'DC,2f,MONO,2f,NK 22013_12828_002.fcs' UCLA 12828 2 4352 CD14-Lineage- 8659 0.5026
HLADR+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+ 'DC,2f,MONO,2f,NK 22013_12828_002.fcs' UCLA 12828 2 1538 CD16-CD56- 2683 0.5732
CD11c-CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123- 'DC,2f,MONO,2f,NK 22013_12828_002.fcs' UCLA 12828 2 39 HLADR+ 1538 0.0254
CD11c+CD123- CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123- 'DC,2f,MONO,2f,NK 22013_12828_002.fcs' UCLA 12828 2 1349 HLADR+ 1538 0.8771
CD11c+CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c+CD123+ 'DC,2f,MONO,2f,NK 22013_12828_002.fcs' UCLA 12828 2 28 HLADR+ 1538 0.0182
CD11c-CD123+ CD3-CD19-CD20-CD14-CD16-CD56-HLADR+CD11c-CD123+ 'DC,2f,MONO,2f,NK 22013_12828_002.fcs' UCLA 12828 2 122 HLADR+ 1538 0.0793
'All cells'  'DC,2f,MONO,2f,NK 22013_12828_003.fcs' UCLA 12828 3 67975 none 67975 1
'Lympho and Mono'  'DC,2f,MONO,2f,NK 22013_12828_003.fcs' UCLA 12828 3 56035 'All cells' 67975 0.8243
'Live Cells'  'DC,2f,MONO,2f,NK 22013_12828_003.fcs' UCLA 12828 3 52395 'Lympho and Mono' 56035 0.935
CD14-Lineage- CD3-CD19-CD20-CD14- 'DC,2f,MONO,2f,NK 22013_12828_003.fcs' UCLA 12828 3 7119 'Live Cells' 52395 0.1359
Monocytes CD3-CD19-CD20-CD14+ 'DC,2f,MONO,2f,NK 22013_12828_003.fcs' UCLA 12828 3 19661 'Live Cells' 52395 0.3752
CD14+CD16+ CD3-CD19-CD20-CD14+CD16+ 'DC,2f,MONO,2f,NK 22013_12828_003.fcs' UCLA 12828 3 38 Monocytes 19661 0.0019
