"","Phenotype","Population","Parent population","Filename","Center","Sample","Replicate","Cell count","Parent Cell count","Population #"
"628","CCR4+DR-","CCR4+DR-","CD25+CD127-","1349_3_Treg_B06.fcs","NHLBI","1349_3_Treg_B06","3","612","1728","13"
"629","CCR4-DR+","CCR4-DR+","CD25+CD127-","1349_3_Treg_B06.fcs","NHLBI","1349_3_Treg_B06","3","8","1728","14"
"630","CCR4+DR+","CCR4+DR+","CD25+CD127-","1349_3_Treg_B06.fcs","NHLBI","1349_3_Treg_B06","3","598","1728","15"
"631","","All cells","","1369_1_Treg_B07.fcs","NHLBI","1369_1_Treg_B07","1","119188","","1"
"632","","Lymphocytes","All cells","1369_1_Treg_B07.fcs","NHLBI","1369_1_Treg_B07","1","76592","119188","2"
"633","","Singlets","Lymphocytes","1369_1_Treg_B07.fcs","NHLBI","1369_1_Treg_B07","1","73768","76592","3"
"634","","Live","Singlets","1369_1_Treg_B07.fcs","NHLBI","1369_1_Treg_B07","1","70079","73768","4"
"635","CD3+","CD3+","Live","1369_1_Treg_B07.fcs","NHLBI","1369_1_Treg_B07","1","52432","70079","5"
"636","CD4+","CD4+","CD3+","1369_1_Treg_B07.fcs","NHLBI","1369_1_Treg_B07","1","32442","52432","6"
"637","CD25+CD127-","CD25+CD127-","CD4+","1369_1_Treg_B07.fcs","NHLBI","1369_1_Treg_B07","1","2087","32442","7"
"638","CCR4-CD45RO-","CCR4-CD45RO-","CD25+CD127-","1369_1_Treg_B07.fcs","NHLBI","1369_1_Treg_B07","1","845","2087","8"
"639","CCR4+CD45RO-","CCR4+CD45RO-","CD25+CD127-","1369_1_Treg_B07.fcs","NHLBI","1369_1_Treg_B07","1","88","2087","9"
"640","CCR4-CD45RO+","CCR4-CD45RO+","CD25+CD127-","1369_1_Treg_B07.fcs","NHLBI","1369_1_Treg_B07","1","168","2087","10"
"641","CCR4+CD45RO+","CCR4+CD45RO+","CD25+CD127-","1369_1_Treg_B07.fcs","NHLBI","1369_1_Treg_B07","1","986","2087","11"
"642","CCR4-DR-","CCR4-DR-","CD25+CD127-","1369_1_Treg_B07.fcs","NHLBI","1369_1_Treg_B07","1","1027","2087","12"
"643","CCR4+DR-","CCR4+DR-","CD25+CD127-","1369_1_Treg_B07.fcs","NHLBI","1369_1_Treg_B07","1","849","2087","13"
"644","CCR4-DR+","CCR4-DR+","CD25+CD127-","1369_1_Treg_B07.fcs","NHLBI","1369_1_Treg_B07","1","10","2087","14"
"645","CCR4+DR+","CCR4+DR+","CD25+CD127-","1369_1_Treg_B07.fcs","NHLBI","1369_1_Treg_B07","1","201","2087","15"
"646","","All cells","","1369_2_Treg_B08.fcs","NHLBI","1369_2_Treg_B08","2","120089","","1"
"647","","Lymphocytes","All cells","1369_2_Treg_B08.fcs","NHLBI","1369_2_Treg_B08","2","76448","120089","2"
"648","","Singlets","Lymphocytes","1369_2_Treg_B08.fcs","NHLBI","1369_2_Treg_B08","2","73652","76448","3"
"649","","Live","Singlets","1369_2_Treg_B08.fcs","NHLBI","1369_2_Treg_B08","2","69969","73652","4"
"650","CD3+","CD3+","Live","1369_2_Treg_B08.fcs","NHLBI","1369_2_Treg_B08","2","52357","69969","5"
"651","CD4+","CD4+","CD3+","1369_2_Treg_B08.fcs","NHLBI","1369_2_Treg_B08","2","32606","52357","6"
"652","CD25+CD127-","CD25+CD127-","CD4+","1369_2_Treg_B08.fcs","NHLBI","1369_2_Treg_B08","2","2152","32606","7"
"653","CCR4-CD45RO-","CCR4-CD45RO-","CD25+CD127-","1369_2_Treg_B08.fcs","NHLBI","1369_2_Treg_B08","2","880","2152","8"
"654","CCR4+CD45RO-","CCR4+CD45RO-","CD25+CD127-","1369_2_Treg_B08.fcs","NHLBI","1369_2_Treg_B08","2","98","2152","9"
"655","CCR4-CD45RO+","CCR4-CD45RO+","CD25+CD127-","1369_2_Treg_B08.fcs","NHLBI","1369_2_Treg_B08","2","211","2152","10"
"656","CCR4+CD45RO+","CCR4+CD45RO+","CD25+CD127-","1369_2_Treg_B08.fcs","NHLBI","1369_2_Treg_B08","2","963","2152","11"
"657","CCR4-DR-","CCR4-DR-","CD25+CD127-","1369_2_Treg_B08.fcs","NHLBI","1369_2_Treg_B08","2","1111","2152","12"
"658","CCR4+DR-","CCR4+DR-","CD25+CD127-","1369_2_Treg_B08.fcs","NHLBI","1369_2_Treg_B08","2","811","2152","13"
"659","CCR4-DR+","CCR4-DR+","CD25+CD127-","1369_2_Treg_B08.fcs","NHLBI","1369_2_Treg_B08","2","10","2152","14"
"660","CCR4+DR+","CCR4+DR+","CD25+CD127-","1369_2_Treg_B08.fcs","NHLBI","1369_2_Treg_B08","2","220","2152","15"
"661","","All cells","","1369_3_Treg_B09.fcs","NHLBI","1369_3_Treg_B09","3","116555","","1"
"662","","Lymphocytes","All cells","1369_3_Treg_B09.fcs","NHLBI","1369_3_Treg_B09","3","72614","116555","2"
"663","","Singlets","Lymphocytes","1369_3_Treg_B09.fcs","NHLBI","1369_3_Treg_B09","3","70177","72614","3"
"664","","Live","Singlets","1369_3_Treg_B09.fcs","NHLBI","1369_3_Treg_B09","3","66668","70177","4"
"665","CD3+","CD3+","Live","1369_3_Treg_B09.fcs","NHLBI","1369_3_Treg_B09","3","49880","66668","5"
"666","CD4+","CD4+","CD3+","1369_3_Treg_B09.fcs","NHLBI","1369_3_Treg_B09","3","31330","49880","6"
"667","CD25+CD127-","CD25+CD127-","CD4+","1369_3_Treg_B09.fcs","NHLBI","1369_3_Treg_B09","3","2161","31330","7"
"668","CCR4-CD45RO-","CCR4-CD45RO-","CD25+CD127-","1369_3_Treg_B09.fcs","NHLBI","1369_3_Treg_B09","3","905","2161","8"
"669","CCR4+CD45RO-","CCR4+CD45RO-","CD25+CD127-","1369_3_Treg_B09.fcs","NHLBI","1369_3_Treg_B09","3","82","2161","9"
"670","CCR4-CD45RO+","CCR4-CD45RO+","CD25+CD127-","1369_3_Treg_B09.fcs","NHLBI","1369_3_Treg_B09","3","220","2161","10"
"671","CCR4+CD45RO+","CCR4+CD45RO+","CD25+CD127-","1369_3_Treg_B09.fcs","NHLBI","1369_3_Treg_B09","3","954","2161","11"
"672","CCR4-DR-","CCR4-DR-","CD25+CD127-","1369_3_Treg_B09.fcs","NHLBI","1369_3_Treg_B09","3","1105","2161","12"
"673","CCR4+DR-","CCR4+DR-","CD25+CD127-","1369_3_Treg_B09.fcs","NHLBI","1369_3_Treg_B09","3","824","2161","13"
"674","CCR4-DR+","CCR4-DR+","CD25+CD127-","1369_3_Treg_B09.fcs","NHLBI","1369_3_Treg_B09","3","12","2161","14"
"675","CCR4+DR+","CCR4+DR+","CD25+CD127-","1369_3_Treg_B09.fcs","NHLBI","1369_3_Treg_B09","3","220","2161","15"
"676","","All cells","","1228-1_B1_B01.fcs","Stanford","1228-1_B1_B01","1","155142","","1"
"677","","Lymphocytes","All cells","1228-1_B1_B01.fcs","Stanford","1228-1_B1_B01","1","60109","155142","2"
"678","","Singlets","Lymphocytes","1228-1_B1_B01.fcs","Stanford","1228-1_B1_B01","1","57802","60109","3"
"679","","Live","Singlets","1228-1_B1_B01.fcs","Stanford","1228-1_B1_B01","1","54911","57802","4"
"680","CD3+","CD3+","Live","1228-1_B1_B01.fcs","Stanford","1228-1_B1_B01","1","30365","54911","5"
"681","CD4+","CD4+","CD3+","1228-1_B1_B01.fcs","Stanford","1228-1_B1_B01","1","12790","30365","6"
"682","CD25+CD127-","CD25+CD127-","CD4+","1228-1_B1_B01.fcs","Stanford","1228-1_B1_B01","1","1483","12790","7"
"683","CCR4-CD45RO-","CCR4-CD45RO-","CD25+CD127-","1228-1_B1_B01.fcs","Stanford","1228-1_B1_B01","1","338","1483","8"
"684","CCR4+CD45RO-","CCR4+CD45RO-","CD25+CD127-","1228-1_B1_B01.fcs","Stanford","1228-1_B1_B01","1","61","1483","9"
"685","CCR4-CD45RO+","CCR4-CD45RO+","CD25+CD127-","1228-1_B1_B01.fcs","Stanford","1228-1_B1_B01","1","295","1483","10"
"686","CCR4+CD45RO+","CCR4+CD45RO+","CD25+CD127-","1228-1_B1_B01.fcs","Stanford","1228-1_B1_B01","1","789","1483","11"
"687","CCR4-DR-","CCR4-DR-","CD25+CD127-","1228-1_B1_B01.fcs","Stanford","1228-1_B1_B01","1","774","1483","12"
"688","CCR4+DR-","CCR4+DR-","CD25+CD127-","1228-1_B1_B01.fcs","Stanford","1228-1_B1_B01","1","285","1483","13"
"689","CCR4-DR+","CCR4-DR+","CD25+CD127-","1228-1_B1_B01.fcs","Stanford","1228-1_B1_B01","1","102","1483","14"
"690","CCR4+DR+","CCR4+DR+","CD25+CD127-","1228-1_B1_B01.fcs","Stanford","1228-1_B1_B01","1","322","1483","15"
"691","","All cells","","1228-2_B2_B02.fcs","Stanford","1228-2_B2_B02","2","159002","","1"
"692","","Lymphocytes","All cells","1228-2_B2_B02.fcs","Stanford","1228-2_B2_B02","2","60712","159002","2"
"693","","Singlets","Lymphocytes","1228-2_B2_B02.fcs","Stanford","1228-2_B2_B02","2","58259","60712","3"
"694","","Live","Singlets","1228-2_B2_B02.fcs","Stanford","1228-2_B2_B02","2","55346","58259","4"
"695","CD3+","CD3+","Live","1228-2_B2_B02.fcs","Stanford","1228-2_B2_B02","2","30224","55346","5"
"696","CD4+","CD4+","CD3+","1228-2_B2_B02.fcs","Stanford","1228-2_B2_B02","2","12884","30224","6"
"697","CD25+CD127-","CD25+CD127-","CD4+","1228-2_B2_B02.fcs","Stanford","1228-2_B2_B02","2","1499","12884","7"
"698","CCR4-CD45RO-","CCR4-CD45RO-","CD25+CD127-","1228-2_B2_B02.fcs","Stanford","1228-2_B2_B02","2","308","1499","8"
"699","CCR4+CD45RO-","CCR4+CD45RO-","CD25+CD127-","1228-2_B2_B02.fcs","Stanford","1228-2_B2_B02","2","31","1499","9"
"700","CCR4-CD45RO+","CCR4-CD45RO+","CD25+CD127-","1228-2_B2_B02.fcs","Stanford","1228-2_B2_B02","2","382","1499","10"
"701","CCR4+CD45RO+","CCR4+CD45RO+","CD25+CD127-","1228-2_B2_B02.fcs","Stanford","1228-2_B2_B02","2","778","1499","11"
"702","CCR4-DR-","CCR4-DR-","CD25+CD127-","1228-2_B2_B02.fcs","Stanford","1228-2_B2_B02","2","793","1499","12"
"703","CCR4+DR-","CCR4+DR-","CD25+CD127-","1228-2_B2_B02.fcs","Stanford","1228-2_B2_B02","2","299","1499","13"
"704","CCR4-DR+","CCR4-DR+","CD25+CD127-","1228-2_B2_B02.fcs","Stanford","1228-2_B2_B02","2","116","1499","14"
"705","CCR4+DR+","CCR4+DR+","CD25+CD127-","1228-2_B2_B02.fcs","Stanford","1228-2_B2_B02","2","291","1499","15"
"706","","All cells","","1228-3_B3_B03.fcs","Stanford","1228-3_B3_B03","3","146777","","1"
"707","","Lymphocytes","All cells","1228-3_B3_B03.fcs","Stanford","1228-3_B3_B03","3","57071","146777","2"
"708","","Singlets","Lymphocytes","1228-3_B3_B03.fcs","Stanford","1228-3_B3_B03","3","54785","57071","3"
"709","","Live","Singlets","1228-3_B3_B03.fcs","Stanford","1228-3_B3_B03","3","52045","54785","4"
"710","CD3+","CD3+","Live","1228-3_B3_B03.fcs","Stanford","1228-3_B3_B03","3","28646","52045","5"
"711","CD4+","CD4+","CD3+","1228-3_B3_B03.fcs","Stanford","1228-3_B3_B03","3","12459","28646","6"
"712","CD25+CD127-","CD25+CD127-","CD4+","1228-3_B3_B03.fcs","Stanford","1228-3_B3_B03","3","1495","12459","7"
"713","CCR4-CD45RO-","CCR4-CD45RO-","CD25+CD127-","1228-3_B3_B03.fcs","Stanford","1228-3_B3_B03","3","269","1495","8"
"714","CCR4+CD45RO-","CCR4+CD45RO-","CD25+CD127-","1228-3_B3_B03.fcs","Stanford","1228-3_B3_B03","3","140","1495","9"
"715","CCR4-CD45RO+","CCR4-CD45RO+","CD25+CD127-","1228-3_B3_B03.fcs","Stanford","1228-3_B3_B03","3","175","1495","10"
"716","CCR4+CD45RO+","CCR4+CD45RO+","CD25+CD127-","1228-3_B3_B03.fcs","Stanford","1228-3_B3_B03","3","911","1495","11"
"717","CCR4-DR-","CCR4-DR-","CD25+CD127-","1228-3_B3_B03.fcs","Stanford","1228-3_B3_B03","3","808","1495","12"
"718","CCR4+DR-","CCR4+DR-","CD25+CD127-","1228-3_B3_B03.fcs","Stanford","1228-3_B3_B03","3","277","1495","13"
"719","CCR4-DR+","CCR4-DR+","CD25+CD127-","1228-3_B3_B03.fcs","Stanford","1228-3_B3_B03","3","105","1495","14"
"720","CCR4+DR+","CCR4+DR+","CD25+CD127-","1228-3_B3_B03.fcs","Stanford","1228-3_B3_B03","3","305","1495","15"
"721","","All cells","","1349-1_B4_B04.fcs","Stanford","1349-1_B4_B04","1","136916","","1"
"722","","Lymphocytes","All cells","1349-1_B4_B04.fcs","Stanford","1349-1_B4_B04","1","48259","136916","2"
"723","","Singlets","Lymphocytes","1349-1_B4_B04.fcs","Stanford","1349-1_B4_B04","1","46233","48259","3"
"724","","Live","Singlets","1349-1_B4_B04.fcs","Stanford","1349-1_B4_B04","1","43921","46233","4"
"725","CD3+","CD3+","Live","1349-1_B4_B04.fcs","Stanford","1349-1_B4_B04","1","31412","43921","5"
"726","CD4+","CD4+","CD3+","1349-1_B4_B04.fcs","Stanford","1349-1_B4_B04","1","15799","31412","6"
"727","CD25+CD127-","CD25+CD127-","CD4+","1349-1_B4_B04.fcs","Stanford","1349-1_B4_B04","1","1785","15799","7"
"728","CCR4-CD45RO-","CCR4-CD45RO-","CD25+CD127-","1349-1_B4_B04.fcs","Stanford","1349-1_B4_B04","1","457","1785","8"
"729","CCR4+CD45RO-","CCR4+CD45RO-","CD25+CD127-","1349-1_B4_B04.fcs","Stanford","1349-1_B4_B04","1","20","1785","9"
"730","CCR4-CD45RO+","CCR4-CD45RO+","CD25+CD127-","1349-1_B4_B04.fcs","Stanford","1349-1_B4_B04","1","714","1785","10"
"731","CCR4+CD45RO+","CCR4+CD45RO+","CD25+CD127-","1349-1_B4_B04.fcs","Stanford","1349-1_B4_B04","1","594","1785","11"
"732","CCR4-DR-","CCR4-DR-","CD25+CD127-","1349-1_B4_B04.fcs","Stanford","1349-1_B4_B04","1","1118","1785","12"
"733","CCR4+DR-","CCR4+DR-","CD25+CD127-","1349-1_B4_B04.fcs","Stanford","1349-1_B4_B04","1","233","1785","13"
"734","CCR4-DR+","CCR4-DR+","CD25+CD127-","1349-1_B4_B04.fcs","Stanford","1349-1_B4_B04","1","148","1785","14"
"735","CCR4+DR+","CCR4+DR+","CD25+CD127-","1349-1_B4_B04.fcs","Stanford","1349-1_B4_B04","1","286","1785","15"
"736","","All cells","","1349-2_B5_B05.fcs","Stanford","1349-2_B5_B05","2","134513","","1"
"737","","Lymphocytes","All cells","1349-2_B5_B05.fcs","Stanford","1349-2_B5_B05","2","48801","134513","2"
"738","","Singlets","Lymphocytes","1349-2_B5_B05.fcs","Stanford","1349-2_B5_B05","2","46677","48801","3"
"739","","Live","Singlets","1349-2_B5_B05.fcs","Stanford","1349-2_B5_B05","2","44343","46677","4"
"740","CD3+","CD3+","Live","1349-2_B5_B05.fcs","Stanford","1349-2_B5_B05","2","31460","44343","5"
"741","CD4+","CD4+","CD3+","1349-2_B5_B05.fcs","Stanford","1349-2_B5_B05","2","15787","31460","6"
"742","CD25+CD127-","CD25+CD127-","CD4+","1349-2_B5_B05.fcs","Stanford","1349-2_B5_B05","2","1811","15787","7"
"743","CCR4-CD45RO-","CCR4-CD45RO-","CD25+CD127-","1349-2_B5_B05.fcs","Stanford","1349-2_B5_B05","2","342","1811","8"
"744","CCR4+CD45RO-","CCR4+CD45RO-","CD25+CD127-","1349-2_B5_B05.fcs","Stanford","1349-2_B5_B05","2","7","1811","9"
"745","CCR4-CD45RO+","CCR4-CD45RO+","CD25+CD127-","1349-2_B5_B05.fcs","Stanford","1349-2_B5_B05","2","977","1811","10"
"746","CCR4+CD45RO+","CCR4+CD45RO+","CD25+CD127-","1349-2_B5_B05.fcs","Stanford","1349-2_B5_B05","2","485","1811","11"
"747","CCR4-DR-","CCR4-DR-","CD25+CD127-","1349-2_B5_B05.fcs","Stanford","1349-2_B5_B05","2","1148","1811","12"
"748","CCR4+DR-","CCR4+DR-","CD25+CD127-","1349-2_B5_B05.fcs","Stanford","1349-2_B5_B05","2","220","1811","13"
"749","CCR4-DR+","CCR4-DR+","CD25+CD127-","1349-2_B5_B05.fcs","Stanford","1349-2_B5_B05","2","189","1811","14"
"750","CCR4+DR+","CCR4+DR+","CD25+CD127-","1349-2_B5_B05.fcs","Stanford","1349-2_B5_B05","2","254","1811","15"
"751","","All cells","","1349-3_B6_B06.fcs","Stanford","1349-3_B6_B06","3","144648","","1"
"752","","Lymphocytes","All cells","1349-3_B6_B06.fcs","Stanford","1349-3_B6_B06","3","52604","144648","2"
"753","","Singlets","Lymphocytes","1349-3_B6_B06.fcs","Stanford","1349-3_B6_B06","3","50384","52604","3"
"754","","Live","Singlets","1349-3_B6_B06.fcs","Stanford","1349-3_B6_B06","3","47864","50384","4"
"755","CD3+","CD3+","Live","1349-3_B6_B06.fcs","Stanford","1349-3_B6_B06","3","34148","47864","5"
"756","CD4+","CD4+","CD3+","1349-3_B6_B06.fcs","Stanford","1349-3_B6_B06","3","16896","34148","6"
"757","CD25+CD127-","CD25+CD127-","CD4+","1349-3_B6_B06.fcs","Stanford","1349-3_B6_B06","3","1903","16896","7"
"758","CCR4-CD45RO-","CCR4-CD45RO-","CD25+CD127-","1349-3_B6_B06.fcs","Stanford","1349-3_B6_B06","3","457","1903","8"
"759","CCR4+CD45RO-","CCR4+CD45RO-","CD25+CD127-","1349-3_B6_B06.fcs","Stanford","1349-3_B6_B06","3","11","1903","9"
"760","CCR4-CD45RO+","CCR4-CD45RO+","CD25+CD127-","1349-3_B6_B06.fcs","Stanford","1349-3_B6_B06","3","865","1903","10"
"761","CCR4+CD45RO+","CCR4+CD45RO+","CD25+CD127-","1349-3_B6_B06.fcs","Stanford","1349-3_B6_B06","3","570","1903","11"
"762","CCR4-DR-","CCR4-DR-","CD25+CD127-","1349-3_B6_B06.fcs","Stanford","1349-3_B6_B06","3","1174","1903","12"
"763","CCR4+DR-","CCR4+DR-","CD25+CD127-","1349-3_B6_B06.fcs","Stanford","1349-3_B6_B06","3","252","1903","13"
"764","CCR4-DR+","CCR4-DR+","CD25+CD127-","1349-3_B6_B06.fcs","Stanford","1349-3_B6_B06","3","192","1903","14"
"765","CCR4+DR+","CCR4+DR+","CD25+CD127-","1349-3_B6_B06.fcs","Stanford","1349-3_B6_B06","3","285","1903","15"
"766","","All cells","","1369-1_B7_B07.fcs","Stanford","1369-1_B7_B07","1","100953","","1"
"767","","Lymphocytes","All cells","1369-1_B7_B07.fcs","Stanford","1369-1_B7_B07","1","52557","100953","2"
"768","","Singlets","Lymphocytes","1369-1_B7_B07.fcs","Stanford","1369-1_B7_B07","1","50763","52557","3"
"769","","Live","Singlets","1369-1_B7_B07.fcs","Stanford","1369-1_B7_B07","1","48224","50763","4"
"770","CD3+","CD3+","Live","1369-1_B7_B07.fcs","Stanford","1369-1_B7_B07","1","36095","48224","5"
"771","CD4+","CD4+","CD3+","1369-1_B7_B07.fcs","Stanford","1369-1_B7_B07","1","22840","36095","6"
"772","CD25+CD127-","CD25+CD127-","CD4+","1369-1_B7_B07.fcs","Stanford","1369-1_B7_B07","1","2308","22840","7"
"773","CCR4-CD45RO-","CCR4-CD45RO-","CD25+CD127-","1369-1_B7_B07.fcs","Stanford","1369-1_B7_B07","1","1008","2308","8"
"774","CCR4+CD45RO-","CCR4+CD45RO-","CD25+CD127-","1369-1_B7_B07.fcs","Stanford","1369-1_B7_B07","1","165","2308","9"
"775","CCR4-CD45RO+","CCR4-CD45RO+","CD25+CD127-","1369-1_B7_B07.fcs","Stanford","1369-1_B7_B07","1","549","2308","10"
"776","CCR4+CD45RO+","CCR4+CD45RO+","CD25+CD127-","1369-1_B7_B07.fcs","Stanford","1369-1_B7_B07","1","586","2308","11"
"777","CCR4-DR-","CCR4-DR-","CD25+CD127-","1369-1_B7_B07.fcs","Stanford","1369-1_B7_B07","1","1843","2308","12"
"778","CCR4+DR-","CCR4+DR-","CD25+CD127-","1369-1_B7_B07.fcs","Stanford","1369-1_B7_B07","1","293","2308","13"
"779","CCR4-DR+","CCR4-DR+","CD25+CD127-","1369-1_B7_B07.fcs","Stanford","1369-1_B7_B07","1","80","2308","14"
"780","CCR4+DR+","CCR4+DR+","CD25+CD127-","1369-1_B7_B07.fcs","Stanford","1369-1_B7_B07","1","92","2308","15"
"781","","All cells","","1369-2_B8_B08.fcs","Stanford","1369-2_B8_B08","2","99921","","1"
"782","","Lymphocytes","All cells","1369-2_B8_B08.fcs","Stanford","1369-2_B8_B08","2","51999","99921","2"
"783","","Singlets","Lymphocytes","1369-2_B8_B08.fcs","Stanford","1369-2_B8_B08","2","50208","51999","3"
"784","","Live","Singlets","1369-2_B8_B08.fcs","Stanford","1369-2_B8_B08","2","47697","50208","4"
"785","CD3+","CD3+","Live","1369-2_B8_B08.fcs","Stanford","1369-2_B8_B08","2","35863","47697","5"
"786","CD4+","CD4+","CD3+","1369-2_B8_B08.fcs","Stanford","1369-2_B8_B08","2","22520","35863","6"
"787","CD25+CD127-","CD25+CD127-","CD4+","1369-2_B8_B08.fcs","Stanford","1369-2_B8_B08","2","2182","22520","7"
"788","CCR4-CD45RO-","CCR4-CD45RO-","CD25+CD127-","1369-2_B8_B08.fcs","Stanford","1369-2_B8_B08","2","989","2182","8"
"789","CCR4+CD45RO-","CCR4+CD45RO-","CD25+CD127-","1369-2_B8_B08.fcs","Stanford","1369-2_B8_B08","2","99","2182","9"
"790","CCR4-CD45RO+","CCR4-CD45RO+","CD25+CD127-","1369-2_B8_B08.fcs","Stanford","1369-2_B8_B08","2","571","2182","10"
"791","CCR4+CD45RO+","CCR4+CD45RO+","CD25+CD127-","1369-2_B8_B08.fcs","Stanford","1369-2_B8_B08","2","523","2182","11"
"792","CCR4-DR-","CCR4-DR-","CD25+CD127-","1369-2_B8_B08.fcs","Stanford","1369-2_B8_B08","2","1743","2182","12"
"793","CCR4+DR-","CCR4+DR-","CD25+CD127-","1369-2_B8_B08.fcs","Stanford","1369-2_B8_B08","2","266","2182","13"
"794","CCR4-DR+","CCR4-DR+","CD25+CD127-","1369-2_B8_B08.fcs","Stanford","1369-2_B8_B08","2","80","2182","14"
"795","CCR4+DR+","CCR4+DR+","CD25+CD127-","1369-2_B8_B08.fcs","Stanford","1369-2_B8_B08","2","93","2182","15"
"796","","All cells","","1369-3_B9_B09.fcs","Stanford","1369-3_B9_B09","3","99167","","1"
"797","","Lymphocytes","All cells","1369-3_B9_B09.fcs","Stanford","1369-3_B9_B09","3","53666","99167","2"
"798","","Singlets","Lymphocytes","1369-3_B9_B09.fcs","Stanford","1369-3_B9_B09","3","51613","53666","3"
"799","","Live","Singlets","1369-3_B9_B09.fcs","Stanford","1369-3_B9_B09","3","49032","51613","4"
"800","CD3+","CD3+","Live","1369-3_B9_B09.fcs","Stanford","1369-3_B9_B09","3","36612","49032","5"
"801","CD4+","CD4+","CD3+","1369-3_B9_B09.fcs","Stanford","1369-3_B9_B09","3","23233","36612","6"
"802","CD25+CD127-","CD25+CD127-","CD4+","1369-3_B9_B09.fcs","Stanford","1369-3_B9_B09","3","2310","23233","7"
"803","CCR4-CD45RO-","CCR4-CD45RO-","CD25+CD127-","1369-3_B9_B09.fcs","Stanford","1369-3_B9_B09","3","1069","2310","8"
"804","CCR4+CD45RO-","CCR4+CD45RO-","CD25+CD127-","1369-3_B9_B09.fcs","Stanford","1369-3_B9_B09","3","101","2310","9"
"805","CCR4-CD45RO+","CCR4-CD45RO+","CD25+CD127-","1369-3_B9_B09.fcs","Stanford","1369-3_B9_B09","3","650","2310","10"
"806","CCR4+CD45RO+","CCR4+CD45RO+","CD25+CD127-","1369-3_B9_B09.fcs","Stanford","1369-3_B9_B09","3","490","2310","11"
"807","CCR4-DR-","CCR4-DR-","CD25+CD127-","1369-3_B9_B09.fcs","Stanford","1369-3_B9_B09","3","1852","2310","12"
"808","CCR4+DR-","CCR4+DR-","CD25+CD127-","1369-3_B9_B09.fcs","Stanford","1369-3_B9_B09","3","311","2310","13"
"809","CCR4-DR+","CCR4-DR+","CD25+CD127-","1369-3_B9_B09.fcs","Stanford","1369-3_B9_B09","3","84","2310","14"
"810","CCR4+DR+","CCR4+DR+","CD25+CD127-","1369-3_B9_B09.fcs","Stanford","1369-3_B9_B09","3","63","2310","15"
"811","","All cells","","lot 12828_B1_B01.fcs","Miami","lot 12828_B1_B01","1","97629","","1"
"812","","Lymphocytes","All cells","lot 12828_B1_B01.fcs","Miami","lot 12828_B1_B01","1","55702","97629","2"
"813","","Singlets","Lymphocytes","lot 12828_B1_B01.fcs","Miami","lot 12828_B1_B01","1","55378","55702","3"
"814","","Live","Singlets","lot 12828_B1_B01.fcs","Miami","lot 12828_B1_B01","1","52609","55378","4"
"815","CD3+","CD3+","Live","lot 12828_B1_B01.fcs","Miami","lot 12828_B1_B01","1","35886","52609","5"
"816","CD4+","CD4+","CD3+","lot 12828_B1_B01.fcs","Miami","lot 12828_B1_B01","1","14587","35886","6"
"817","CD25+CD127-","CD25+CD127-","CD4+","lot 12828_B1_B01.fcs","Miami","lot 12828_B1_B01","1","1951","14587","7"
"818","CCR4-CD45RO-","CCR4-CD45RO-","CD25+CD127-","lot 12828_B1_B01.fcs","Miami","lot 12828_B1_B01","1","489","1951","8"
"819","CCR4+CD45RO-","CCR4+CD45RO-","CD25+CD127-","lot 12828_B1_B01.fcs","Miami","lot 12828_B1_B01","1","59","1951","9"
"820","CCR4-CD45RO+","CCR4-CD45RO+","CD25+CD127-","lot 12828_B1_B01.fcs","Miami","lot 12828_B1_B01","1","307","1951","10"
"821","CCR4+CD45RO+","CCR4+CD45RO+","CD25+CD127-","lot 12828_B1_B01.fcs","Miami","lot 12828_B1_B01","1","1096","1951","11"
"822","CCR4-DR-","CCR4-DR-","CD25+CD127-","lot 12828_B1_B01.fcs","Miami","lot 12828_B1_B01","1","714","1951","12"
"823","CCR4+DR-","CCR4+DR-","CD25+CD127-","lot 12828_B1_B01.fcs","Miami","lot 12828_B1_B01","1","775","1951","13"
"824","CCR4-DR+","CCR4-DR+","CD25+CD127-","lot 12828_B1_B01.fcs","Miami","lot 12828_B1_B01","1","17","1951","14"
"825","CCR4+DR+","CCR4+DR+","CD25+CD127-","lot 12828_B1_B01.fcs","Miami","lot 12828_B1_B01","1","445","1951","15"
"826","","All cells","","lot 12828_B2_B02.fcs","Miami","lot 12828_B2_B02","2","100000","","1"
"827","","Lymphocytes","All cells","lot 12828_B2_B02.fcs","Miami","lot 12828_B2_B02","2","60284","100000","2"
"828","","Singlets","Lymphocytes","lot 12828_B2_B02.fcs","Miami","lot 12828_B2_B02","2","59928","60284","3"
"829","","Live","Singlets","lot 12828_B2_B02.fcs","Miami","lot 12828_B2_B02","2","56931","59928","4"
"830","CD3+","CD3+","Live","lot 12828_B2_B02.fcs","Miami","lot 12828_B2_B02","2","38932","56931","5"
"831","CD4+","CD4+","CD3+","lot 12828_B2_B02.fcs","Miami","lot 12828_B2_B02","2","16298","38932","6"
"832","CD25+CD127-","CD25+CD127-","CD4+","lot 12828_B2_B02.fcs","Miami","lot 12828_B2_B02","2","2395","16298","7"
"833","CCR4-CD45RO-","CCR4-CD45RO-","CD25+CD127-","lot 12828_B2_B02.fcs","Miami","lot 12828_B2_B02","2","613","2395","8"
"834","CCR4+CD45RO-","CCR4+CD45RO-","CD25+CD127-","lot 12828_B2_B02.fcs","Miami","lot 12828_B2_B02","2","93","2395","9"
