"Population","Filename","Center","Sample","Replicate","Proportion","Count","Parent","Count_Parent"
"CD4","TREG 22013_12828_003.fcs","UCLA","12828","3",0.388244994110718,16481,"CD3",42450
"Memory","TREG 22013_12828_003.fcs","UCLA","12828","3",0.079788847764092,1315,"CD4",16481
"Naive","TREG 22013_12828_003.fcs","UCLA","12828","3",0.00940476912808689,155,"CD4",16481
"Total","TREG 22013_12828_003.fcs","UCLA","12828","3",0.0891936168921789,1470,"CD4",16481
"Activated","TREG 22013_12828_003.fcs","UCLA","12828","3",0.0340391966506887,561,"CD4",16481
"CD25+CD127-","TREG 22013_12828_003.fcs","UCLA","12828","3",0.156543899035253,2580,"CD4",16481
"CD3","TREG 22013_12828_003.fcs","UCLA","12828","3",0.695570958069115,42450,"Live",61029
"Lymphocytes","TREG 22013_12828_003.fcs","UCLA","12828","3",1,79970,"nonDebris",79970
"CCR4-CD45RO+","TREG 22013_1349_001.fcs","UCLA","1349","1",0.120542082738944,169,"CD25+CD127-",1402
"CCR4+CD45RO+","TREG 22013_1349_001.fcs","UCLA","1349","1",0.630527817403709,884,"CD25+CD127-",1402
"CCR4+HLADR-","TREG 22013_1349_001.fcs","UCLA","1349","1",0.303138373751783,425,"CD25+CD127-",1402
"CCR4-HLADR+","TREG 22013_1349_001.fcs","UCLA","1349","1",0.0285306704707561,40,"CD25+CD127-",1402
"CCR4+CD45RO-","TREG 22013_1349_001.fcs","UCLA","1349","1",0.0235378031383738,33,"CD25+CD127-",1402
"CCR4-HLADR-","TREG 22013_1349_001.fcs","UCLA","1349","1",0.317403708987161,445,"CD25+CD127-",1402
"CCR4+HLADR+","TREG 22013_1349_001.fcs","UCLA","1349","1",0.3509272467903,492,"CD25+CD127-",1402
"CCR4-CD45RO-","TREG 22013_1349_001.fcs","UCLA","1349","1",0.225392296718973,316,"CD25+CD127-",1402
"CD4","TREG 22013_1349_001.fcs","UCLA","1349","1",0.511825987406983,22354,"CD3",43675
"CD25+CD127-","TREG 22013_1349_001.fcs","UCLA","1349","1",0.0627180817750738,1402,"CD4",22354
"Total","TREG 22013_1349_001.fcs","UCLA","1349","1",0.0410217410754227,917,"CD4",22354
"Activated","TREG 22013_1349_001.fcs","UCLA","1349","1",0.0220094837612955,492,"CD4",22354
"Memory","TREG 22013_1349_001.fcs","UCLA","1349","1",0.0395454952133846,884,"CD4",22354
"Naive","TREG 22013_1349_001.fcs","UCLA","1349","1",0.00147624586203811,33,"CD4",22354
"CD3","TREG 22013_1349_001.fcs","UCLA","1349","1",0.865519906462416,43675,"Live",50461
"Lymphocytes","TREG 22013_1349_001.fcs","UCLA","1349","1",1,64426,"nonDebris",64426
"CCR4-CD45RO+","TREG 22013_1349_002.fcs","UCLA","1349","2",0.119676945668135,163,"CD25+CD127-",1362
"CCR4-HLADR-","TREG 22013_1349_002.fcs","UCLA","1349","2",0.340675477239354,464,"CD25+CD127-",1362
"CCR4+HLADR+","TREG 22013_1349_002.fcs","UCLA","1349","2",0.336270190895742,458,"CD25+CD127-",1362
"CCR4+HLADR-","TREG 22013_1349_002.fcs","UCLA","1349","2",0.283406754772394,386,"CD25+CD127-",1362
"CCR4-HLADR+","TREG 22013_1349_002.fcs","UCLA","1349","2",0.039647577092511,54,"CD25+CD127-",1362
"CCR4+CD45RO-","TREG 22013_1349_002.fcs","UCLA","1349","2",0.025697503671072,35,"CD25+CD127-",1362
"CCR4-CD45RO-","TREG 22013_1349_002.fcs","UCLA","1349","2",0.26064610866373,355,"CD25+CD127-",1362
"CCR4+CD45RO+","TREG 22013_1349_002.fcs","UCLA","1349","2",0.593979441997063,809,"CD25+CD127-",1362
"CD4","TREG 22013_1349_002.fcs","UCLA","1349","2",0.510494461573598,22352,"CD3",43785
"Total","TREG 22013_1349_002.fcs","UCLA","1349","2",0.0377594846098783,844,"CD4",22352
"CD25+CD127-","TREG 22013_1349_002.fcs","UCLA","1349","2",0.0609341445955619,1362,"CD4",22352
"Naive","TREG 22013_1349_002.fcs","UCLA","1349","2",0.00156585540443808,35,"CD4",22352
"Memory","TREG 22013_1349_002.fcs","UCLA","1349","2",0.0361936292054402,809,"CD4",22352
"Activated","TREG 22013_1349_002.fcs","UCLA","1349","2",0.0204903364352183,458,"CD4",22352
"CD3","TREG 22013_1349_002.fcs","UCLA","1349","2",0.870771433685341,43785,"Live",50283
"Lymphocytes","TREG 22013_1349_002.fcs","UCLA","1349","2",1,64075,"nonDebris",64075
"CCR4-CD45RO+","TREG 22013_1349_003.fcs","UCLA","1349","3",0.180873180873181,261,"CD25+CD127-",1443
"CCR4-HLADR-","TREG 22013_1349_003.fcs","UCLA","1349","3",0.362439362439362,523,"CD25+CD127-",1443
"CCR4-CD45RO-","TREG 22013_1349_003.fcs","UCLA","1349","3",0.207900207900208,300,"CD25+CD127-",1443
"CCR4+HLADR+","TREG 22013_1349_003.fcs","UCLA","1349","3",0.346500346500347,500,"CD25+CD127-",1443
"CCR4+CD45RO+","TREG 22013_1349_003.fcs","UCLA","1349","3",0.598752598752599,864,"CD25+CD127-",1443
"CCR4+CD45RO-","TREG 22013_1349_003.fcs","UCLA","1349","3",0.0124740124740125,18,"CD25+CD127-",1443
"CCR4+HLADR-","TREG 22013_1349_003.fcs","UCLA","1349","3",0.264726264726265,382,"CD25+CD127-",1443
"CCR4-HLADR+","TREG 22013_1349_003.fcs","UCLA","1349","3",0.0263340263340263,38,"CD25+CD127-",1443
"CD4","TREG 22013_1349_003.fcs","UCLA","1349","3",0.510198108959928,22663,"CD3",44420
"Naive","TREG 22013_1349_003.fcs","UCLA","1349","3",0.000794246128050126,18,"CD4",22663
"Memory","TREG 22013_1349_003.fcs","UCLA","1349","3",0.038123814146406,864,"CD4",22663
"Total","TREG 22013_1349_003.fcs","UCLA","1349","3",0.0389180602744562,882,"CD4",22663
"CD25+CD127-","TREG 22013_1349_003.fcs","UCLA","1349","3",0.0636720645986851,1443,"CD4",22663
"Activated","TREG 22013_1349_003.fcs","UCLA","1349","3",0.0220623924458368,500,"CD4",22663
"CD3","TREG 22013_1349_003.fcs","UCLA","1349","3",0.839554707138672,44420,"Live",52909
"Lymphocytes","TREG 22013_1349_003.fcs","UCLA","1349","3",1,67864,"nonDebris",67864
"CCR4-CD45RO-","TREG 22013_1369_001.fcs","UCLA","1369","1",0.410682492581602,692,"CD25+CD127-",1685
"CCR4-HLADR-","TREG 22013_1369_001.fcs","UCLA","1369","1",0.556676557863501,938,"CD25+CD127-",1685
"CCR4+CD45RO-","TREG 22013_1369_001.fcs","UCLA","1369","1",0.0302670623145401,51,"CD25+CD127-",1685
"CCR4+CD45RO+","TREG 22013_1369_001.fcs","UCLA","1369","1",0.4,674,"CD25+CD127-",1685
"CCR4-CD45RO+","TREG 22013_1369_001.fcs","UCLA","1369","1",0.159050445103858,268,"CD25+CD127-",1685
"CCR4+HLADR+","TREG 22013_1369_001.fcs","UCLA","1369","1",0.0617210682492582,104,"CD25+CD127-",1685
"CCR4-HLADR+","TREG 22013_1369_001.fcs","UCLA","1369","1",0.0130563798219585,22,"CD25+CD127-",1685
"CCR4+HLADR-","TREG 22013_1369_001.fcs","UCLA","1369","1",0.368545994065282,621,"CD25+CD127-",1685
"CD4","TREG 22013_1369_001.fcs","UCLA","1369","1",0.610520527859237,26648,"CD3",43648
"Memory","TREG 22013_1369_001.fcs","UCLA","1369","1",0.0252927048934254,674,"CD4",26648
"Naive","TREG 22013_1369_001.fcs","UCLA","1369","1",0.00191383968778145,51,"CD4",26648
"CD25+CD127-","TREG 22013_1369_001.fcs","UCLA","1369","1",0.0632317622335635,1685,"CD4",26648
"Total","TREG 22013_1369_001.fcs","UCLA","1369","1",0.0272065445812068,725,"CD4",26648
"Activated","TREG 22013_1369_001.fcs","UCLA","1369","1",0.00390273191233864,104,"CD4",26648
"CD3","TREG 22013_1369_001.fcs","UCLA","1369","1",0.728243459690336,43648,"Live",59936
"Lymphocytes","TREG 22013_1369_001.fcs","UCLA","1369","1",1,68863,"nonDebris",68863
"CCR4-CD45RO+","TREG 22013_1369_002.fcs","UCLA","1369","2",0.131629392971246,206,"CD25+CD127-",1565
"CCR4-CD45RO-","TREG 22013_1369_002.fcs","UCLA","1369","2",0.431309904153355,675,"CD25+CD127-",1565
"CCR4+HLADR+","TREG 22013_1369_002.fcs","UCLA","1369","2",0.0485623003194888,76,"CD25+CD127-",1565
"CCR4-HLADR-","TREG 22013_1369_002.fcs","UCLA","1369","2",0.550159744408946,861,"CD25+CD127-",1565
"CCR4+HLADR-","TREG 22013_1369_002.fcs","UCLA","1369","2",0.388498402555911,608,"CD25+CD127-",1565
"CCR4-HLADR+","TREG 22013_1369_002.fcs","UCLA","1369","2",0.012779552715655,20,"CD25+CD127-",1565
"CCR4+CD45RO+","TREG 22013_1369_002.fcs","UCLA","1369","2",0.408945686900958,640,"CD25+CD127-",1565
"CCR4+CD45RO-","TREG 22013_1369_002.fcs","UCLA","1369","2",0.0281150159744409,44,"CD25+CD127-",1565
"CD4","TREG 22013_1369_002.fcs","UCLA","1369","2",0.608730819555133,25588,"CD3",42035
"Naive","TREG 22013_1369_002.fcs","UCLA","1369","2",0.00171955604189464,44,"CD4",25588
"CD25+CD127-","TREG 22013_1369_002.fcs","UCLA","1369","2",0.0611614819446616,1565,"CD4",25588
"Total","TREG 22013_1369_002.fcs","UCLA","1369","2",0.0267312802876348,684,"CD4",25588
"Activated","TREG 22013_1369_002.fcs","UCLA","1369","2",0.00297014225418165,76,"CD4",25588
"Memory","TREG 22013_1369_002.fcs","UCLA","1369","2",0.0250117242457402,640,"CD4",25588
"CD3","TREG 22013_1369_002.fcs","UCLA","1369","2",0.738349932374278,42035,"Live",56931
"Lymphocytes","TREG 22013_1369_002.fcs","UCLA","1369","2",1,65764,"nonDebris",65764
"CCR4-CD45RO-","TREG 22013_1369_003.fcs","UCLA","1369","3",0.415744157441574,676,"CD25+CD127-",1626
"CCR4-CD45RO+","TREG 22013_1369_003.fcs","UCLA","1369","3",0.195571955719557,318,"CD25+CD127-",1626
"CCR4+CD45RO+","TREG 22013_1369_003.fcs","UCLA","1369","3",0.376383763837638,612,"CD25+CD127-",1626
"CCR4+HLADR-","TREG 22013_1369_003.fcs","UCLA","1369","3",0.349938499384994,569,"CD25+CD127-",1626
"CCR4-HLADR+","TREG 22013_1369_003.fcs","UCLA","1369","3",0.00984009840098401,16,"CD25+CD127-",1626
"CCR4+CD45RO-","TREG 22013_1369_003.fcs","UCLA","1369","3",0.01230012300123,20,"CD25+CD127-",1626
"CCR4+HLADR+","TREG 22013_1369_003.fcs","UCLA","1369","3",0.0387453874538745,63,"CD25+CD127-",1626
"CCR4-HLADR-","TREG 22013_1369_003.fcs","UCLA","1369","3",0.601476014760148,978,"CD25+CD127-",1626
"CD4","TREG 22013_1369_003.fcs","UCLA","1369","3",0.601230186893778,25414,"CD3",42270
"Naive","TREG 22013_1369_003.fcs","UCLA","1369","3",0.000786967813016448,20,"CD4",25414
"CD25+CD127-","TREG 22013_1369_003.fcs","UCLA","1369","3",0.0639804831982372,1626,"CD4",25414
"Total","TREG 22013_1369_003.fcs","UCLA","1369","3",0.0248681828913197,632,"CD4",25414
"Activated","TREG 22013_1369_003.fcs","UCLA","1369","3",0.00247894861100181,63,"CD4",25414
"Memory","TREG 22013_1369_003.fcs","UCLA","1369","3",0.0240812150783033,612,"CD4",25414
"CD3","TREG 22013_1369_003.fcs","UCLA","1369","3",0.733421244404345,42270,"Live",57634
"Lymphocytes","TREG 22013_1369_003.fcs","UCLA","1369","3",1,66969,"nonDebris",66969
"CCR4-CD45RO+","TREG_12828_001_P1.fcs","CIMR","12828","2",0.203829787234043,479,"CD25+CD127-",2350
"CCR4+CD45RO+","TREG_12828_001_P1.fcs","CIMR","12828","2",0.417872340425532,982,"CD25+CD127-",2350
"CCR4-CD45RO-","TREG_12828_001_P1.fcs","CIMR","12828","2",0.335744680851064,789,"CD25+CD127-",2350
"CCR4+HLADR-","TREG_12828_001_P1.fcs","CIMR","12828","2",0.323404255319149,760,"CD25+CD127-",2350
"CCR4+HLADR+","TREG_12828_001_P1.fcs","CIMR","12828","2",0.137021276595745,322,"CD25+CD127-",2350
"CCR4+CD45RO-","TREG_12828_001_P1.fcs","CIMR","12828","2",0.0425531914893617,100,"CD25+CD127-",2350
"CCR4-HLADR+","TREG_12828_001_P1.fcs","CIMR","12828","2",0.0187234042553192,44,"CD25+CD127-",2350
"CCR4-HLADR-","TREG_12828_001_P1.fcs","CIMR","12828","2",0.520851063829787,1224,"CD25+CD127-",2350
"CD4","TREG_12828_001_P1.fcs","CIMR","12828","2",0.377644177243376,20352,"CD3",53892
"Activated","TREG_12828_001_P1.fcs","CIMR","12828","2",0.0158215408805031,322,"CD4",20352
"Total","TREG_12828_001_P1.fcs","CIMR","12828","2",0.0531643081761006,1082,"CD4",20352
"Naive","TREG_12828_001_P1.fcs","CIMR","12828","2",0.00491352201257862,100,"CD4",20352
"Memory","TREG_12828_001_P1.fcs","CIMR","12828","2",0.048250786163522,982,"CD4",20352
"CD25+CD127-","TREG_12828_001_P1.fcs","CIMR","12828","2",0.115467767295597,2350,"CD4",20352
"CD3","TREG_12828_001_P1.fcs","CIMR","12828","2",0.648106502471348,53892,"Live",83153
"Lymphocytes","TREG_12828_001_P1.fcs","CIMR","12828","2",1,88223,"nonDebris",88223
"CCR4-CD45RO+","TREG_12828_002_P1.fcs","CIMR","12828","3",0.202974628171479,464,"CD25+CD127-",2286
"CCR4-HLADR+","TREG_12828_002_P1.fcs","CIMR","12828","3",0.0223097112860892,51,"CD25+CD127-",2286
"CCR4+CD45RO+","TREG_12828_002_P1.fcs","CIMR","12828","3",0.391951006124234,896,"CD25+CD127-",2286
"CCR4+HLADR+","TREG_12828_002_P1.fcs","CIMR","12828","3",0.125109361329834,286,"CD25+CD127-",2286
"CCR4-CD45RO-","TREG_12828_002_P1.fcs","CIMR","12828","3",0.372265966754156,851,"CD25+CD127-",2286
"CCR4-HLADR-","TREG_12828_002_P1.fcs","CIMR","12828","3",0.552930883639545,1264,"CD25+CD127-",2286
"CCR4+HLADR-","TREG_12828_002_P1.fcs","CIMR","12828","3",0.299650043744532,685,"CD25+CD127-",2286
"CCR4+CD45RO-","TREG_12828_002_P1.fcs","CIMR","12828","3",0.0328083989501312,75,"CD25+CD127-",2286
"CD4","TREG_12828_002_P1.fcs","CIMR","12828","3",0.378217083177919,20280,"CD3",53620
"Activated","TREG_12828_002_P1.fcs","CIMR","12828","3",0.0141025641025641,286,"CD4",20280
"Naive","TREG_12828_002_P1.fcs","CIMR","12828","3",0.00369822485207101,75,"CD4",20280
"Memory","TREG_12828_002_P1.fcs","CIMR","12828","3",0.044181459566075,896,"CD4",20280
"Total","TREG_12828_002_P1.fcs","CIMR","12828","3",0.047879684418146,971,"CD4",20280
"CD25+CD127-","TREG_12828_002_P1.fcs","CIMR","12828","3",0.112721893491124,2286,"CD4",20280
"CD3","TREG_12828_002_P1.fcs","CIMR","12828","3",0.640904581475682,53620,"Live",83663
"Lymphocytes","TREG_12828_002_P1.fcs","CIMR","12828","3",1,88652,"nonDebris",88652
"CCR4+CD45RO+","TREG_12828_P1.fcs","CIMR","12828","1",0.443752594437526,1069,"CD25+CD127-",2409
"CCR4-CD45RO-","TREG_12828_P1.fcs","CIMR","12828","1",0.334993773349938,807,"CD25+CD127-",2409
"CCR4+HLADR-","TREG_12828_P1.fcs","CIMR","12828","1",0.381486093814861,919,"CD25+CD127-",2409
"CCR4-CD45RO+","TREG_12828_P1.fcs","CIMR","12828","1",0.168119551681196,405,"CD25+CD127-",2409
"CCR4+CD45RO-","TREG_12828_P1.fcs","CIMR","12828","1",0.0531340805313408,128,"CD25+CD127-",2409
"CCR4+HLADR+","TREG_12828_P1.fcs","CIMR","12828","1",0.115400581154006,278,"CD25+CD127-",2409
"CCR4-HLADR-","TREG_12828_P1.fcs","CIMR","12828","1",0.487754254877543,1175,"CD25+CD127-",2409
"CCR4-HLADR+","TREG_12828_P1.fcs","CIMR","12828","1",0.0153590701535907,37,"CD25+CD127-",2409
"CD4","TREG_12828_P1.fcs","CIMR","12828","1",0.38135407136322,20841,"CD3",54650
"Naive","TREG_12828_P1.fcs","CIMR","12828","1",0.00614173983973898,128,"CD4",20841
"Activated","TREG_12828_P1.fcs","CIMR","12828","1",0.0133390912144331,278,"CD4",20841
"Total","TREG_12828_P1.fcs","CIMR","12828","1",0.057434863970059,1197,"CD4",20841
"CD25+CD127-","TREG_12828_P1.fcs","CIMR","12828","1",0.115589463077587,2409,"CD4",20841
"Memory","TREG_12828_P1.fcs","CIMR","12828","1",0.05129312413032,1069,"CD4",20841
"CD3","TREG_12828_P1.fcs","CIMR","12828","1",0.646829764821456,54650,"Live",84489
"Lymphocytes","TREG_12828_P1.fcs","CIMR","12828","1",1,89675,"nonDebris",89675
"CCR4-CD45RO-","TREG_1349_001_P1.fcs","CIMR","1349","2",0.247448979591837,388,"CD25+CD127-",1568
"CCR4+HLADR+","TREG_1349_001_P1.fcs","CIMR","1349","2",0.141581632653061,222,"CD25+CD127-",1568
"CCR4+HLADR-","TREG_1349_001_P1.fcs","CIMR","1349","2",0.345663265306122,542,"CD25+CD127-",1568
"CCR4-CD45RO+","TREG_1349_001_P1.fcs","CIMR","1349","2",0.26530612244898,416,"CD25+CD127-",1568
"CCR4+CD45RO+","TREG_1349_001_P1.fcs","CIMR","1349","2",0.461734693877551,724,"CD25+CD127-",1568
"CCR4-HLADR+","TREG_1349_001_P1.fcs","CIMR","1349","2",0.0248724489795918,39,"CD25+CD127-",1568
"CCR4+CD45RO-","TREG_1349_001_P1.fcs","CIMR","1349","2",0.0255102040816327,40,"CD25+CD127-",1568
"CCR4-HLADR-","TREG_1349_001_P1.fcs","CIMR","1349","2",0.487882653061224,765,"CD25+CD127-",1568
"CD4","TREG_1349_001_P1.fcs","CIMR","1349","2",0.490362282878412,24702,"CD3",50375
"Naive","TREG_1349_001_P1.fcs","CIMR","1349","2",0.00161930208080317,40,"CD4",24702
"Total","TREG_1349_001_P1.fcs","CIMR","1349","2",0.0309286697433406,764,"CD4",24702
"Activated","TREG_1349_001_P1.fcs","CIMR","1349","2",0.00898712654845761,222,"CD4",24702
"CD25+CD127-","TREG_1349_001_P1.fcs","CIMR","1349","2",0.0634766415674844,1568,"CD4",24702
"Memory","TREG_1349_001_P1.fcs","CIMR","1349","2",0.0293093676625374,724,"CD4",24702
"CD3","TREG_1349_001_P1.fcs","CIMR","1349","2",0.747592122642209,50375,"Live",67383
"Lymphocytes","TREG_1349_001_P1.fcs","CIMR","1349","2",1,69694,"nonDebris",69694
"CCR4+HLADR-","TREG_1349_002_P1.fcs","CIMR","1349","3",0.328447701532312,493,"CD25+CD127-",1501
"CCR4-CD45RO-","TREG_1349_002_P1.fcs","CIMR","1349","3",0.260493004663558,391,"CD25+CD127-",1501
"CCR4+CD45RO+","TREG_1349_002_P1.fcs","CIMR","1349","3",0.441705529646902,663,"CD25+CD127-",1501
"CCR4-CD45RO+","TREG_1349_002_P1.fcs","CIMR","1349","3",0.27381745502998,411,"CD25+CD127-",1501
"CCR4-HLADR+","TREG_1349_002_P1.fcs","CIMR","1349","3",0.0266489007328448,40,"CD25+CD127-",1501
"CCR4-HLADR-","TREG_1349_002_P1.fcs","CIMR","1349","3",0.507661558960693,762,"CD25+CD127-",1501
"CCR4+HLADR+","TREG_1349_002_P1.fcs","CIMR","1349","3",0.137241838774151,206,"CD25+CD127-",1501
"CCR4+CD45RO-","TREG_1349_002_P1.fcs","CIMR","1349","3",0.0239840106595603,36,"CD25+CD127-",1501
"CD4","TREG_1349_002_P1.fcs","CIMR","1349","3",0.493050402134018,24583,"CD3",49859
"CD25+CD127-","TREG_1349_002_P1.fcs","CIMR","1349","3",0.0610584550298987,1501,"CD4",24583
"Naive","TREG_1349_002_P1.fcs","CIMR","1349","3",0.00146442663629337,36,"CD4",24583
"Activated","TREG_1349_002_P1.fcs","CIMR","1349","3",0.00837977464101208,206,"CD4",24583
"Total","TREG_1349_002_P1.fcs","CIMR","1349","3",0.0284342838546963,699,"CD4",24583
"Memory","TREG_1349_002_P1.fcs","CIMR","1349","3",0.026969857218403,663,"CD4",24583
"CD3","TREG_1349_002_P1.fcs","CIMR","1349","3",0.7479822376909,49859,"Live",66658
"Lymphocytes","TREG_1349_002_P1.fcs","CIMR","1349","3",1,69042,"nonDebris",69042
"CCR4+HLADR+","TREG_1349_P1.fcs","CIMR","1349","1",0.178210116731518,229,"CD25+CD127-",1285
"CCR4+CD45RO+","TREG_1349_P1.fcs","CIMR","1349","1",0.462256809338521,594,"CD25+CD127-",1285
"CCR4+HLADR-","TREG_1349_P1.fcs","CIMR","1349","1",0.313618677042802,403,"CD25+CD127-",1285
"CCR4-HLADR+","TREG_1349_P1.fcs","CIMR","1349","1",0.0357976653696498,46,"CD25+CD127-",1285
"CCR4-CD45RO+","TREG_1349_P1.fcs","CIMR","1349","1",0.257587548638132,331,"CD25+CD127-",1285
"CCR4-HLADR-","TREG_1349_P1.fcs","CIMR","1349","1",0.472373540856031,607,"CD25+CD127-",1285
"CCR4-CD45RO-","TREG_1349_P1.fcs","CIMR","1349","1",0.250583657587549,322,"CD25+CD127-",1285
"CCR4+CD45RO-","TREG_1349_P1.fcs","CIMR","1349","1",0.0295719844357977,38,"CD25+CD127-",1285
"CD4","TREG_1349_P1.fcs","CIMR","1349","1",0.492209050920749,26408,"CD3",53652
"CD25+CD127-","TREG_1349_P1.fcs","CIMR","1349","1",0.0486594971220842,1285,"CD4",26408
"Naive","TREG_1349_P1.fcs","CIMR","1349","1",0.00143895789154802,38,"CD4",26408
"Memory","TREG_1349_P1.fcs","CIMR","1349","1",0.0224931838836716,594,"CD4",26408
"Activated","TREG_1349_P1.fcs","CIMR","1349","1",0.00867161466222357,229,"CD4",26408
"Total","TREG_1349_P1.fcs","CIMR","1349","1",0.0239321417752196,632,"CD4",26408
"CD3","TREG_1349_P1.fcs","CIMR","1349","1",0.749769417814919,53652,"Live",71558
"Lymphocytes","TREG_1349_P1.fcs","CIMR","1349","1",1,74173,"nonDebris",74173
"CCR4-CD45RO+","TREG_1369_001_P1.fcs","CIMR","1369","2",0.261996161228407,546,"CD25+CD127-",2084
"CCR4+CD45RO+","TREG_1369_001_P1.fcs","CIMR","1369","2",0.274952015355086,573,"CD25+CD127-",2084
"CCR4+HLADR-","TREG_1369_001_P1.fcs","CIMR","1369","2",0.290307101727447,605,"CD25+CD127-",2084
"CCR4-HLADR-","TREG_1369_001_P1.fcs","CIMR","1369","2",0.689059500959693,1436,"CD25+CD127-",2084
"CCR4+HLADR+","TREG_1369_001_P1.fcs","CIMR","1369","2",0.0158349328214971,33,"CD25+CD127-",2084
"CCR4+CD45RO-","TREG_1369_001_P1.fcs","CIMR","1369","2",0.031190019193858,65,"CD25+CD127-",2084
"CCR4-HLADR+","TREG_1369_001_P1.fcs","CIMR","1369","2",0.00479846449136276,10,"CD25+CD127-",2084
"CCR4-CD45RO-","TREG_1369_001_P1.fcs","CIMR","1369","2",0.431861804222649,900,"CD25+CD127-",2084
"CD4","TREG_1369_001_P1.fcs","CIMR","1369","2",0.579376692399549,34448,"CD3",59457
"Naive","TREG_1369_001_P1.fcs","CIMR","1369","2",0.00188690199721319,65,"CD4",34448
"Activated","TREG_1369_001_P1.fcs","CIMR","1369","2",0.000957965629354389,33,"CD4",34448
"Memory","TREG_1369_001_P1.fcs","CIMR","1369","2",0.0166337668369717,573,"CD4",34448
"Total","TREG_1369_001_P1.fcs","CIMR","1369","2",0.0185206688341849,638,"CD4",34448
"CD25+CD127-","TREG_1369_001_P1.fcs","CIMR","1369","2",0.0604969809568045,2084,"CD4",34448
"CD3","TREG_1369_001_P1.fcs","CIMR","1369","2",0.659219673367113,59457,"Live",90193
"Lymphocytes","TREG_1369_001_P1.fcs","CIMR","1369","2",1,96169,"nonDebris",96169
"CCR4-CD45RO+","TREG_1369_002_P1.fcs","CIMR","1369","3",0.24457892082703,485,"CD25+CD127-",1983
"CCR4-HLADR-","TREG_1369_002_P1.fcs","CIMR","1369","3",0.667675239536056,1324,"CD25+CD127-",1983
"CCR4+HLADR-","TREG_1369_002_P1.fcs","CIMR","1369","3",0.310640443772063,616,"CD25+CD127-",1983
"CCR4-CD45RO-","TREG_1369_002_P1.fcs","CIMR","1369","3",0.429147755925366,851,"CD25+CD127-",1983
"CCR4+CD45RO-","TREG_1369_002_P1.fcs","CIMR","1369","3",0.0418557740796773,83,"CD25+CD127-",1983
"CCR4+HLADR+","TREG_1369_002_P1.fcs","CIMR","1369","3",0.0156328794755421,31,"CD25+CD127-",1983
"CCR4-HLADR+","TREG_1369_002_P1.fcs","CIMR","1369","3",0.00605143721633888,12,"CD25+CD127-",1983
"CCR4+CD45RO+","TREG_1369_002_P1.fcs","CIMR","1369","3",0.284417549167927,564,"CD25+CD127-",1983
"CD4","TREG_1369_002_P1.fcs","CIMR","1369","3",0.57636393005694,28545,"CD3",49526
"Naive","TREG_1369_002_P1.fcs","CIMR","1369","3",0.00290768961289192,83,"CD4",28545
"Activated","TREG_1369_002_P1.fcs","CIMR","1369","3",0.00108600455421265,31,"CD4",28545
"Memory","TREG_1369_002_P1.fcs","CIMR","1369","3",0.0197582764056752,564,"CD4",28545
"Total","TREG_1369_002_P1.fcs","CIMR","1369","3",0.0226659660185672,647,"CD4",28545
"CD25+CD127-","TREG_1369_002_P1.fcs","CIMR","1369","3",0.0694692590646348,1983,"CD4",28545
"CD3","TREG_1369_002_P1.fcs","CIMR","1369","3",0.655365885933571,49526,"Live",75570
"Lymphocytes","TREG_1369_002_P1.fcs","CIMR","1369","3",1,80555,"nonDebris",80555
"CCR4-HLADR-","TREG_1369_P1.fcs","CIMR","1369","1",0.682213930348259,1097,"CD25+CD127-",1608
"CCR4-CD45RO+","TREG_1369_P1.fcs","CIMR","1369","1",0.226990049751244,365,"CD25+CD127-",1608
"CCR4-CD45RO-","TREG_1369_P1.fcs","CIMR","1369","1",0.461442786069652,742,"CD25+CD127-",1608
"CCR4+HLADR-","TREG_1369_P1.fcs","CIMR","1369","1",0.300373134328358,483,"CD25+CD127-",1608
"CCR4+HLADR+","TREG_1369_P1.fcs","CIMR","1369","1",0.0111940298507463,18,"CD25+CD127-",1608
"CCR4-HLADR+","TREG_1369_P1.fcs","CIMR","1369","1",0.0068407960199005,11,"CD25+CD127-",1608
"CCR4+CD45RO+","TREG_1369_P1.fcs","CIMR","1369","1",0.274253731343284,441,"CD25+CD127-",1608
"CCR4+CD45RO-","TREG_1369_P1.fcs","CIMR","1369","1",0.0373134328358209,60,"CD25+CD127-",1608
"CD4","TREG_1369_P1.fcs","CIMR","1369","1",0.581813460117062,29125,"CD3",50059
"Memory","TREG_1369_P1.fcs","CIMR","1369","1",0.0151416309012876,441,"CD4",29125
"CD25+CD127-","TREG_1369_P1.fcs","CIMR","1369","1",0.0552103004291845,1608,"CD4",29125
"Naive","TREG_1369_P1.fcs","CIMR","1369","1",0.00206008583690987,60,"CD4",29125
"Activated","TREG_1369_P1.fcs","CIMR","1369","1",0.000618025751072961,18,"CD4",29125
"Total","TREG_1369_P1.fcs","CIMR","1369","1",0.0172017167381974,501,"CD4",29125
"CD3","TREG_1369_P1.fcs","CIMR","1369","1",0.657805519053877,50059,"Live",76100
"Lymphocytes","TREG_1369_P1.fcs","CIMR","1369","1",1,81150,"nonDebris",81150
