"Population","Filename","Center","Sample","Replicate","Proportion","Count","Parent","Count_Parent"
"CD14+CD16+","lot 12828_D3_D03.fcs","Miami","12828","3",0.00213467358408993,79,"CD14+Lineage-",37008
"HLADR+","lot 12828_D3_D03.fcs","Miami","12828","3",0.831348132106118,3071,"CD16-CD56-",3694
"CD11c-CD123-","lot 12828_D3_D03.fcs","Miami","12828","3",0.116900032562683,359,"HLADR+",3071
"CD11c+CD123+","lot 12828_D3_D03.fcs","Miami","12828","3",0.492673396287854,1513,"HLADR+",3071
"CD11c+CD123-","lot 12828_D3_D03.fcs","Miami","12828","3",0.249430153044611,766,"HLADR+",3071
"CD11c-CD123+","lot 12828_D3_D03.fcs","Miami","12828","3",0.140996418104852,433,"HLADR+",3071
"CD14-Lineage-","lot 12828_D3_D03.fcs","Miami","12828","3",0.105587841960274,17133,"Live",162263
"Monocytes","lot 12828_D3_D03.fcs","Miami","12828","3",0.987310581981753,163081,"root",165177
"CD16-CD56+","lot 1349_D4_D04.fcs","Miami","1349","1",0.263829787234043,3906,"CD14-Lineage-",14805
"CD16+CD56-","lot 1349_D4_D04.fcs","Miami","1349","1",0.181357649442756,2685,"CD14-Lineage-",14805
"CD16-CD56-","lot 1349_D4_D04.fcs","Miami","1349","1",0.225396825396825,3337,"CD14-Lineage-",14805
"CD16+CD56+","lot 1349_D4_D04.fcs","Miami","1349","1",0.329415737926376,4877,"CD14-Lineage-",14805
"CD14+CD16+","lot 1349_D4_D04.fcs","Miami","1349","1",0.0148469430311119,356,"CD14+Lineage-",23978
"HLADR+","lot 1349_D4_D04.fcs","Miami","1349","1",0.816601738088103,2725,"CD16-CD56-",3337
"CD11c+CD123-","lot 1349_D4_D04.fcs","Miami","1349","1",0.349724770642202,953,"HLADR+",2725
"CD11c-CD123-","lot 1349_D4_D04.fcs","Miami","1349","1",0.161467889908257,440,"HLADR+",2725
"CD11c+CD123+","lot 1349_D4_D04.fcs","Miami","1349","1",0.212110091743119,578,"HLADR+",2725
"CD11c-CD123+","lot 1349_D4_D04.fcs","Miami","1349","1",0.276697247706422,754,"HLADR+",2725
"CD14-Lineage-","lot 1349_D4_D04.fcs","Miami","1349","1",0.115826944140197,14805,"Live",127820
"Monocytes","lot 1349_D4_D04.fcs","Miami","1349","1",0.990778282474164,130002,"root",131212
"CD16+CD56+","lot 1349_D5_D05.fcs","Miami","1349","2",0.318406230442946,4579,"CD14-Lineage-",14381
"CD16-CD56-","lot 1349_D5_D05.fcs","Miami","1349","2",0.235101870523608,3381,"CD14-Lineage-",14381
"CD16+CD56-","lot 1349_D5_D05.fcs","Miami","1349","2",0.173840483971907,2500,"CD14-Lineage-",14381
"CD16-CD56+","lot 1349_D5_D05.fcs","Miami","1349","2",0.27265141506154,3921,"CD14-Lineage-",14381
"CD14+CD16+","lot 1349_D5_D05.fcs","Miami","1349","2",0.0127344022984043,328,"CD14+Lineage-",25757
"HLADR+","lot 1349_D5_D05.fcs","Miami","1349","2",0.802129547471162,2712,"CD16-CD56-",3381
"CD11c-CD123-","lot 1349_D5_D05.fcs","Miami","1349","2",0.160398230088496,435,"HLADR+",2712
"CD11c+CD123-","lot 1349_D5_D05.fcs","Miami","1349","2",0.351769911504425,954,"HLADR+",2712
"CD11c-CD123+","lot 1349_D5_D05.fcs","Miami","1349","2",0.285766961651917,775,"HLADR+",2712
"CD11c+CD123+","lot 1349_D5_D05.fcs","Miami","1349","2",0.202064896755162,548,"HLADR+",2712
"CD14-Lineage-","lot 1349_D5_D05.fcs","Miami","1349","2",0.113153360137852,14381,"Live",127093
"Monocytes","lot 1349_D5_D05.fcs","Miami","1349","2",0.990121504724331,128996,"root",130283
"CD16-CD56+","lot 1349_D6_D06.fcs","Miami","1349","3",0.269656308851224,4582,"CD14-Lineage-",16992
"CD16-CD56-","lot 1349_D6_D06.fcs","Miami","1349","3",0.25388418079096,4314,"CD14-Lineage-",16992
"CD16+CD56+","lot 1349_D6_D06.fcs","Miami","1349","3",0.295021186440678,5013,"CD14-Lineage-",16992
"CD16+CD56-","lot 1349_D6_D06.fcs","Miami","1349","3",0.181438323917137,3083,"CD14-Lineage-",16992
"CD14+CD16+","lot 1349_D6_D06.fcs","Miami","1349","3",0.0155341442175342,553,"CD14+Lineage-",35599
"HLADR+","lot 1349_D6_D06.fcs","Miami","1349","3",0.830783495595735,3584,"CD16-CD56-",4314
"CD11c-CD123+","lot 1349_D6_D06.fcs","Miami","1349","3",0.283482142857143,1016,"HLADR+",3584
"CD11c+CD123-","lot 1349_D6_D06.fcs","Miami","1349","3",0.370814732142857,1329,"HLADR+",3584
"CD11c-CD123-","lot 1349_D6_D06.fcs","Miami","1349","3",0.148716517857143,533,"HLADR+",3584
"CD11c+CD123+","lot 1349_D6_D06.fcs","Miami","1349","3",0.196986607142857,706,"HLADR+",3584
"CD14-Lineage-","lot 1349_D6_D06.fcs","Miami","1349","3",0.105493850537962,16992,"Live",161071
"Monocytes","lot 1349_D6_D06.fcs","Miami","1349","3",0.990555558927607,163197,"root",164753
"CD16+CD56+","lot 1369_D7_D07.fcs","Miami","1369","1",0.528008027222755,12103,"CD14-Lineage-",22922
"CD16+CD56-","lot 1369_D7_D07.fcs","Miami","1369","1",0.180350754733444,4134,"CD14-Lineage-",22922
"CD16-CD56+","lot 1369_D7_D07.fcs","Miami","1369","1",0.149332518977402,3423,"CD14-Lineage-",22922
"CD16-CD56-","lot 1369_D7_D07.fcs","Miami","1369","1",0.142308699066399,3262,"CD14-Lineage-",22922
"CD14+CD16+","lot 1369_D7_D07.fcs","Miami","1369","1",0.012900258973304,533,"CD14+Lineage-",41317
"HLADR+","lot 1369_D7_D07.fcs","Miami","1369","1",0.690067443286327,2251,"CD16-CD56-",3262
"CD11c+CD123-","lot 1369_D7_D07.fcs","Miami","1369","1",0.395824078187472,891,"HLADR+",2251
"CD11c-CD123+","lot 1369_D7_D07.fcs","Miami","1369","1",0.401599289204798,904,"HLADR+",2251
"CD11c-CD123-","lot 1369_D7_D07.fcs","Miami","1369","1",0.193247445579742,435,"HLADR+",2251
"CD11c+CD123+","lot 1369_D7_D07.fcs","Miami","1369","1",0.00932918702798756,21,"HLADR+",2251
"CD14-Lineage-","lot 1369_D7_D07.fcs","Miami","1369","1",0.119820389643654,22922,"Live",191303
"Monocytes","lot 1369_D7_D07.fcs","Miami","1369","1",0.994752126114914,191828,"root",192840
"CD16+CD56+","lot 1369_D8_D08.fcs","Miami","1369","2",0.534716079957545,12091,"CD14-Lineage-",22612
"CD16+CD56-","lot 1369_D8_D08.fcs","Miami","1369","2",0.163276136564656,3692,"CD14-Lineage-",22612
"CD16-CD56+","lot 1369_D8_D08.fcs","Miami","1369","2",0.154519724040333,3494,"CD14-Lineage-",22612
"CD16-CD56-","lot 1369_D8_D08.fcs","Miami","1369","2",0.147488059437467,3335,"CD14-Lineage-",22612
"CD14+CD16+","lot 1369_D8_D08.fcs","Miami","1369","2",0.0122765288114786,480,"CD14+Lineage-",39099
"HLADR+","lot 1369_D8_D08.fcs","Miami","1369","2",0.691454272863568,2306,"CD16-CD56-",3335
"CD11c-CD123-","lot 1369_D8_D08.fcs","Miami","1369","2",0.176062445793582,406,"HLADR+",2306
"CD11c-CD123+","lot 1369_D8_D08.fcs","Miami","1369","2",0.413269731136166,953,"HLADR+",2306
"CD11c+CD123+","lot 1369_D8_D08.fcs","Miami","1369","2",0.00997398091934085,23,"HLADR+",2306
"CD11c+CD123-","lot 1369_D8_D08.fcs","Miami","1369","2",0.400693842150911,924,"HLADR+",2306
"CD14-Lineage-","lot 1369_D8_D08.fcs","Miami","1369","2",0.118812921667122,22612,"Live",190316
"Monocytes","lot 1369_D8_D08.fcs","Miami","1369","2",0.994369175795269,190898,"root",191979
"CD16+CD56+","lot 1369_D9_D09.fcs","Miami","1369","3",0.541930346590671,12931,"CD14-Lineage-",23861
"CD16-CD56+","lot 1369_D9_D09.fcs","Miami","1369","3",0.167008926700474,3985,"CD14-Lineage-",23861
"CD16+CD56-","lot 1369_D9_D09.fcs","Miami","1369","3",0.152717824064373,3644,"CD14-Lineage-",23861
"CD16-CD56-","lot 1369_D9_D09.fcs","Miami","1369","3",0.138342902644483,3301,"CD14-Lineage-",23861
"CD14+CD16+","lot 1369_D9_D09.fcs","Miami","1369","3",0.0102720710716269,407,"CD14+Lineage-",39622
"HLADR+","lot 1369_D9_D09.fcs","Miami","1369","3",0.678279309300212,2239,"CD16-CD56-",3301
"CD11c-CD123+","lot 1369_D9_D09.fcs","Miami","1369","3",0.39169271996427,877,"HLADR+",2239
"CD11c+CD123+","lot 1369_D9_D09.fcs","Miami","1369","3",0.00714604734256364,16,"HLADR+",2239
"CD11c-CD123-","lot 1369_D9_D09.fcs","Miami","1369","3",0.19696292987941,441,"HLADR+",2239
"CD11c+CD123-","lot 1369_D9_D09.fcs","Miami","1369","3",0.404198302813756,905,"HLADR+",2239
"CD14-Lineage-","lot 1369_D9_D09.fcs","Miami","1369","3",0.125954117883046,23861,"Live",189442
"Monocytes","lot 1369_D9_D09.fcs","Miami","1369","3",0.993947098583297,189991,"root",191148
